Distance_(pixels),Gray_Value
1965,110.463
1966,110.655
1967,110.927
1968,110.271
1969,108.074
1970,107.149
1971,107.829
1972,109.719
1973,112.492
1974,115.657
1975,116.285
1976,117.809
1977,116.803
1978,116.526
1979,115.578
1980,116.333
1981,118.616
1982,119.020
1983,119.631
1984,118.783
1985,117.097
1986,115.402
1987,114.491
1988,115.766
1989,117.284
1990,119.811
1991,121.173
1992,122.504
1993,122.212
1994,120.655
1995,120.181
1996,120.916
1997,122.299
1998,124.883
1999,127.092
2000,126.991
2001,127.028
2002,126.950
2003,127.205
2004,127.144
2005,123.488
2006,117.050
2007,112.681
2008,113.119
2009,114.384
2010,116.352
2011,119.139
2012,119.066
2013,117.493
2014,117.506
2015,118.079
2016,118.516
2017,118.229
2018,120.263
2019,121.261
2020,121.812
2021,122.223
2022,119.654
2023,118.876
2024,118.614
2025,118.062
2026,117.012
2027,116.513
2028,117.609
2029,119.505
2030,122.074
2031,122.576
2032,124.164
2033,126.035
2034,126.474
2035,126.095
2036,125.548
2037,123.451
2038,120.213
2039,119.154
2040,118.444
2041,117.454
2042,114.665
2043,114.634
2044,117.463
2045,119.147
2046,120.342
2047,121.593
2048,124.351
2049,125.458
2050,126.978
2051,125.518
2052,124.044
2053,124.584
2054,122.901
2055,122.793
2056,123.638
2057,123.788
2058,124.164
2059,125.417
2060,125.761
2061,124.857
2062,124.776
2063,123.897
2064,122.819
2065,121.900
2066,121.644
2067,121.807
2068,123.414
2069,125.451
2070,127.629
2071,128.563
2072,129.845
2073,130.327
2074,131.267
2075,131.662
2076,131.624
2077,130.886
2078,130.639
2079,130.641
2080,129.657
2081,128.771
2082,128.636
2083,128.586
2084,128.630
2085,128.667
2086,129.582
2087,130.051
2088,129.379
2089,129.442
2090,130.655
2091,130.890
2092,130.248
2093,130.235
2094,130.820
2095,132.016
2096,131.994
2097,131.152
2098,131.008
2099,130.691
2100,129.850
2101,130.284
2102,131.415
2103,130.402
2104,130.198
2105,132.449
2106,133.620
2107,135.251
2108,138.616
2109,140.248
2110,137.904
2111,133.930
2112,129.612
2113,129.092
2114,129.599
2115,132.296
2116,137.076
2117,142.578
2118,146.899
2119,146.259
2120,142.263
2121,136.769
2122,128.582
2123,124.684
2124,125.694
2125,128.581
2126,132.427
2127,133.702
2128,132.812
