Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 7.6122301E+7,	 2.9988361E+1,	 1.1480215E+2	
 7.6122346E+7,	 2.9998485E+1,	 8.7933563E+1	
 7.6122391E+7,	 3.0008610E+1,	 8.0605768E+1	
 7.6122437E+7,	 3.0018734E+1,	 9.2818759E+1	
 7.6122482E+7,	 3.0028858E+1,	 1.2945774E+2	
 7.6122528E+7,	 3.0038983E+1,	 1.9296531E+2	
 7.6122573E+7,	 3.0049107E+1,	 2.5647289E+2	
 7.6122619E+7,	 3.0059232E+1,	 3.2242307E+2	
 7.6122664E+7,	 3.0069356E+1,	 3.8348803E+2	
 7.6122710E+7,	 3.0079480E+1,	 4.4455302E+2	
 7.6122754E+7,	 3.0089605E+1,	 4.9096239E+2	
 7.6122800E+7,	 3.0099729E+1,	 5.7156813E+2	
 7.6122845E+7,	 3.0109853E+1,	 6.3996094E+2	
 7.6122891E+7,	 3.0119978E+1,	 6.7904252E+2	
 7.6122936E+7,	 3.0130102E+1,	 7.2300929E+2	
 7.6122981E+7,	 3.0140226E+1,	 7.7674645E+2	
 7.6123027E+7,	 3.0150351E+1,	 8.1338543E+2	
 7.6123072E+7,	 3.0160475E+1,	 8.6223739E+2	
 7.6123118E+7,	 3.0170599E+1,	 8.7933564E+2	
 7.6123163E+7,	 3.0180724E+1,	 8.9643383E+2	
 7.6123209E+7,	 3.0190848E+1,	 9.0131903E+2	
 7.6123254E+7,	 3.0200973E+1,	 8.8910604E+2	
 7.6123298E+7,	 3.0211097E+1,	 8.7200779E+2	
 7.6123344E+7,	 3.0221221E+1,	 8.4269661E+2	
 7.6123390E+7,	 3.0231346E+1,	 8.0361503E+2	
 7.6123435E+7,	 3.0241470E+1,	 7.2789448E+2	
 7.6123480E+7,	 3.0251594E+1,	 6.4728874E+2	
 7.6123526E+7,	 3.0261719E+1,	 5.4469955E+2	
 7.6123571E+7,	 3.0271843E+1,	 4.3234000E+2	
 7.6123617E+7,	 3.0281967E+1,	 3.2486567E+2	
 7.6123662E+7,	 3.0292092E+1,	 2.3693210E+2	
 7.6123708E+7,	 3.0302216E+1,	 1.6609673E+2	
 7.6123753E+7,	 3.0312341E+1,	 1.2212995E+2	
 7.6123798E+7,	 3.0322465E+1,	 8.0605768E+1	
 7.6123843E+7,	 3.0332589E+1,	 8.3048366E+1	
 7.6123889E+7,	 3.0342714E+1,	 1.0014655E+2	
 7.6123934E+7,	 3.0352838E+1,	 1.3190034E+2	
 7.6123979E+7,	 3.0362962E+1,	 1.4899853E+2	
 7.6124025E+7,	 3.0373087E+1,	 2.1739130E+2	
 7.6124070E+7,	 3.0383211E+1,	 2.8089887E+2	
 7.6124116E+7,	 3.0393335E+1,	 3.5906205E+2	
 7.6124161E+7,	 3.0403460E+1,	 4.1768441E+2	
 7.6124207E+7,	 3.0413584E+1,	 5.0073278E+2	
 7.6124252E+7,	 3.0423709E+1,	 5.6912553E+2	
 7.6124297E+7,	 3.0433833E+1,	 6.5705913E+2	
 7.6124342E+7,	 3.0443957E+1,	 7.0346850E+2	
 7.6124387E+7,	 3.0454082E+1,	 7.7186126E+2	
 7.6124433E+7,	 3.0464206E+1,	 8.2559842E+2	
 7.6124483E+7,	 3.0474330E+1,	 8.6467999E+2	
 7.6124529E+7,	 3.0484455E+1,	 8.8422084E+2	
 7.6124574E+7,	 3.0494579E+1,	 8.9399123E+2	
 7.6124620E+7,	 3.0504703E+1,	 8.9399123E+2	
 7.6124665E+7,	 3.0514828E+1,	 8.9154863E+2	
 7.6124711E+7,	 3.0524952E+1,	 8.7200779E+2	
 7.6124755E+7,	 3.0535077E+1,	 8.4758180E+2	
 7.6124801E+7,	 3.0545201E+1,	 8.1094283E+2	
 7.6124846E+7,	 3.0555325E+1,	 7.4743527E+2	
 7.6124892E+7,	 3.0565450E+1,	 7.1079630E+2	
 7.6124937E+7,	 3.0575574E+1,	 6.3019055E+2	
 7.6124983E+7,	 3.0585698E+1,	 5.7889593E+2	
 7.6125028E+7,	 3.0595823E+1,	 5.3004396E+2	
 7.6125073E+7,	 3.0605947E+1,	 4.5188081E+2	
 7.6125119E+7,	 3.0616071E+1,	 4.0302882E+2	
 7.6125164E+7,	 3.0626196E+1,	 3.1998047E+2	
 7.6125210E+7,	 3.0636320E+1,	 2.4425989E+2	
 7.6125254E+7,	 3.0646445E+1,	 1.9296531E+2	
 7.6125300E+7,	 3.0656569E+1,	 1.4167073E+2	
 7.6125345E+7,	 3.0666693E+1,	 1.0503175E+2	
 7.6125391E+7,	 3.0676818E+1,	 9.0376161E+1	
 7.6125436E+7,	 3.0686942E+1,	 7.5720564E+1	
 7.6125482E+7,	 3.0697066E+1,	 8.0605768E+1	
 7.6125527E+7,	 3.0707191E+1,	 9.5261358E+1	
 7.6125572E+7,	 3.0717315E+1,	 1.1968735E+2	
 7.6125618E+7,	 3.0727439E+1,	 1.4899853E+2	
 7.6125663E+7,	 3.0737564E+1,	 2.1494870E+2	
 7.6125709E+7,	 3.0747688E+1,	 2.9066926E+2	
 7.6125754E+7,	 3.0757812E+1,	 3.4929165E+2	
 7.6125798E+7,	 3.0767937E+1,	 3.5661945E+2	
 7.6125843E+7,	 3.0778061E+1,	 3.8348803E+2	
 7.6125889E+7,	 3.0788186E+1,	 4.1524181E+2	
 7.6125934E+7,	 3.0798310E+1,	 4.6165121E+2	
 7.6125979E+7,	 3.0808434E+1,	 5.5446994E+2	
 7.6126025E+7,	 3.0818559E+1,	 6.1553490E+2	
 7.6126070E+7,	 3.0828683E+1,	 6.5705913E+2	
 7.6126115E+7,	 3.0838807E+1,	 6.9369811E+2	
 7.6126161E+7,	 3.0848932E+1,	 7.6941866E+2	
 7.6126206E+7,	 3.0859056E+1,	 8.0361503E+2	
 7.6126252E+7,	 3.0869180E+1,	 8.3292621E+2	
 7.6126296E+7,	 3.0879305E+1,	 8.6956519E+2	
 7.6126342E+7,	 3.0889429E+1,	 8.9399123E+2	
 7.6126387E+7,	 3.0899554E+1,	 8.9643383E+2	
 7.6126432E+7,	 3.0909678E+1,	 8.9399123E+2	
 7.6126478E+7,	 3.0919802E+1,	 8.7445039E+2	
 7.6126523E+7,	 3.0929927E+1,	 8.3536881E+2	
 7.6126569E+7,	 3.0940051E+1,	 7.7674645E+2	
 7.6126614E+7,	 3.0950175E+1,	 6.8637031E+2	
 7.6126660E+7,	 3.0960300E+1,	 5.6912553E+2	
 7.6126705E+7,	 3.0970424E+1,	 3.6638984E+2	
 7.6126750E+7,	 3.0980548E+1,	 2.7845627E+2	
 7.6126796E+7,	 3.0990673E+1,	 2.0517831E+2	
 7.6126840E+7,	 3.1000797E+1,	 1.3922814E+2	
 7.6126886E+7,	 3.1010922E+1,	 1.1235955E+2	
 7.6126931E+7,	 3.1021046E+1,	 8.5490964E+1	
 7.6126977E+7,	 3.1031170E+1,	 8.0605768E+1	
 7.6127022E+7,	 3.1041295E+1,	 8.7933563E+1	
 7.6127068E+7,	 3.1051419E+1,	 1.0747435E+2	
 7.6127113E+7,	 3.1061543E+1,	 1.5388373E+2	
 7.6127159E+7,	 3.1071668E+1,	 2.1494870E+2	
 7.6127204E+7,	 3.1081792E+1,	 2.9311186E+2	
 7.6127250E+7,	 3.1091916E+1,	 3.7860283E+2	
 7.6127295E+7,	 3.1102041E+1,	 4.8119199E+2	
 7.6127340E+7,	 3.1112165E+1,	 5.3248656E+2	
 7.6127390E+7,	 3.1122290E+1,	 7.8651685E+2	
 7.6127435E+7,	 3.1132414E+1,	 7.8651685E+2	
 7.6127481E+7,	 3.1142538E+1,	 8.1582803E+2	
 7.6127526E+7,	 3.1152663E+1,	 8.4513921E+2	
 7.6127572E+7,	 3.1162787E+1,	 8.7689304E+2	
 7.6127617E+7,	 3.1172911E+1,	 8.9643383E+2	
 7.6127663E+7,	 3.1183036E+1,	 8.8666344E+2	
 7.6127708E+7,	 3.1193160E+1,	 8.7445039E+2	
 7.6127753E+7,	 3.1203284E+1,	 8.3536881E+2	
 7.6127798E+7,	 3.1213409E+1,	 7.9384464E+2	
 7.6127843E+7,	 3.1223533E+1,	 7.3766488E+2	
 7.6127889E+7,	 3.1233658E+1,	 6.8637031E+2	
 7.6127934E+7,	 3.1243782E+1,	 5.9843671E+2	
 7.6127980E+7,	 3.1253906E+1,	 5.2027357E+2	
 7.6128025E+7,	 3.1264031E+1,	 4.5188081E+2	
 7.6128071E+7,	 3.1274155E+1,	 3.4440646E+2	
 7.6128116E+7,	 3.1284279E+1,	 2.6624328E+2	
 7.6128161E+7,	 3.1294404E+1,	 1.9540791E+2	
 7.6128207E+7,	 3.1304528E+1,	 1.2945774E+2	
 7.6128252E+7,	 3.1314652E+1,	 9.7703956E+1	
 7.6128297E+7,	 3.1324777E+1,	 8.3048366E+1	
 7.6128342E+7,	 3.1334901E+1,	 8.0605768E+1	
 7.6128388E+7,	 3.1345026E+1,	 9.5261358E+1	
 7.6128433E+7,	 3.1355150E+1,	 1.2945774E+2	
 7.6128479E+7,	 3.1365274E+1,	 1.8808012E+2	
 7.6128524E+7,	 3.1375399E+1,	 2.4914509E+2	
 7.6128569E+7,	 3.1385523E+1,	 3.1753787E+2	
 7.6128615E+7,	 3.1395647E+1,	 3.9814362E+2	
 7.6128660E+7,	 3.1405772E+1,	 4.4943821E+2	
 7.6128705E+7,	 3.1415896E+1,	 5.1050317E+2	
 7.6128751E+7,	 3.1426020E+1,	 5.5446994E+2	
 7.6128796E+7,	 3.1436145E+1,	 6.1309230E+2	
 7.6128840E+7,	 3.1446269E+1,	 6.6682953E+2	
 7.6128885E+7,	 3.1456393E+1,	 7.1323889E+2	
 7.6128931E+7,	 3.1466518E+1,	 7.5476307E+2	
 7.6128976E+7,	 3.1476642E+1,	 7.9384464E+2	
 7.6129022E+7,	 3.1486767E+1,	 8.3781141E+2	
 7.6129067E+7,	 3.1496891E+1,	 8.7689304E+2	
 7.6129112E+7,	 3.1507015E+1,	 8.9154863E+2	
 7.6129158E+7,	 3.1517140E+1,	 9.0131903E+2	
 7.6129203E+7,	 3.1527264E+1,	 8.9154863E+2	
 7.6129249E+7,	 3.1537388E+1,	 8.6956519E+2	
 7.6129295E+7,	 3.1547513E+1,	 8.1827062E+2	
 7.6129339E+7,	 3.1557637E+1,	 7.3522228E+2	
 7.6129384E+7,	 3.1567761E+1,	 6.1064970E+2	
 7.6129430E+7,	 3.1577886E+1,	 5.3004396E+2	
 7.6129475E+7,	 3.1588010E+1,	 4.6165121E+2	
 7.6129521E+7,	 3.1598135E+1,	 3.6883244E+2	
 7.6129566E+7,	 3.1608259E+1,	 2.8334147E+2	
 7.6129611E+7,	 3.1618383E+1,	 1.7342453E+2	
 7.6129657E+7,	 3.1628508E+1,	 1.0747435E+2	
 7.6129702E+7,	 3.1638632E+1,	 8.3048366E+1	
 7.6129748E+7,	 3.1648756E+1,	 7.5720564E+1	
 7.6129793E+7,	 3.1658881E+1,	 8.5490964E+1	
 7.6129838E+7,	 3.1669005E+1,	 1.0991696E+2	
 7.6129883E+7,	 3.1679129E+1,	 1.4655593E+2	
 7.6129929E+7,	 3.1689254E+1,	 2.0273571E+2	
 7.6129974E+7,	 3.1699378E+1,	 2.4425989E+2	
 7.6130019E+7,	 3.1709503E+1,	 3.2975087E+2	
 7.6130065E+7,	 3.1719627E+1,	 3.9570102E+2	
 7.6130110E+7,	 3.1729751E+1,	 5.0561798E+2	
 7.6130156E+7,	 3.1739876E+1,	 5.7645333E+2	
 7.6130201E+7,	 3.1750000E+1,	 6.6927212E+2	
 7.6130247E+7,	 3.1760124E+1,	 6.9614071E+2	
 7.6130296E+7,	 3.1770249E+1,	 8.0361503E+2	
 7.6130341E+7,	 3.1780373E+1,	 8.1582803E+2	
 7.6130387E+7,	 3.1790497E+1,	 8.3536881E+2	
 7.6130432E+7,	 3.1800622E+1,	 8.5246700E+2	
 7.6130478E+7,	 3.1810746E+1,	 8.8177824E+2	
 7.6130523E+7,	 3.1820871E+1,	 8.9154863E+2	
 7.6130568E+7,	 3.1830995E+1,	 8.8177824E+2	
 7.6130614E+7,	 3.1841119E+1,	 8.7200779E+2	
 7.6130659E+7,	 3.1851244E+1,	 8.4513921E+2	
 7.6130705E+7,	 3.1861368E+1,	 8.1094283E+2	
 7.6130750E+7,	 3.1871492E+1,	 7.4987787E+2	
 7.6130796E+7,	 3.1881617E+1,	 6.7904252E+2	
 7.6130840E+7,	 3.1891741E+1,	 6.2530535E+2	
 7.6130886E+7,	 3.1901865E+1,	 5.7645333E+2	
 7.6130931E+7,	 3.1911990E+1,	 5.2271616E+2	
 7.6130976E+7,	 3.1922114E+1,	 4.2745480E+2	
 7.6131022E+7,	 3.1932239E+1,	 3.6150464E+2	
 7.6131067E+7,	 3.1942363E+1,	 2.7357107E+2	
 7.6131113E+7,	 3.1952487E+1,	 2.0762090E+2	
 7.6131158E+7,	 3.1962612E+1,	 1.6365413E+2	
 7.6131204E+7,	 3.1972736E+1,	 1.2945774E+2	
 7.6131249E+7,	 3.1982860E+1,	 1.0258915E+2	
 7.6131295E+7,	 3.1992985E+1,	 8.3048366E+1	
 7.6131339E+7,	 3.2003109E+1,	 8.3048366E+1	
 7.6131385E+7,	 3.2013233E+1,	 9.0376161E+1	
 7.6131430E+7,	 3.2023358E+1,	 1.0991696E+2	
 7.6131476E+7,	 3.2033482E+1,	 1.3678554E+2	
 7.6131521E+7,	 3.2043607E+1,	 1.6121154E+2	
 7.6131566E+7,	 3.2053731E+1,	 2.0029311E+2	
 7.6131612E+7,	 3.2063855E+1,	 2.3448950E+2	
 7.6131657E+7,	 3.2073980E+1,	 2.9066926E+2	
 7.6131703E+7,	 3.2084104E+1,	 3.4440646E+2	
 7.6131748E+7,	 3.2094228E+1,	 3.6638984E+2	
 7.6131794E+7,	 3.2104353E+1,	 4.1524181E+2	
 7.6131838E+7,	 3.2114477E+1,	 4.5188081E+2	
 7.6131884E+7,	 3.2124601E+1,	 4.9096239E+2	
 7.6131929E+7,	 3.2134726E+1,	 5.3248656E+2	
 7.6131975E+7,	 3.2144850E+1,	 6.3507575E+2	
 7.6132020E+7,	 3.2154974E+1,	 7.0835370E+2	
 7.6132066E+7,	 3.2165099E+1,	 7.5232047E+2	
 7.6132111E+7,	 3.2175223E+1,	 7.8895944E+2	
 7.6132156E+7,	 3.2185348E+1,	 8.3292621E+2	
 7.6132202E+7,	 3.2195472E+1,	 8.6223739E+2	
 7.6132247E+7,	 3.2205596E+1,	 8.8177824E+2	
 7.6132293E+7,	 3.2215721E+1,	 8.7689304E+2	
 7.6132337E+7,	 3.2225845E+1,	 8.5735220E+2	
 7.6132383E+7,	 3.2235969E+1,	 8.0850023E+2	
 7.6132428E+7,	 3.2246094E+1,	 7.4010748E+2	
 7.6132474E+7,	 3.2256218E+1,	 6.4240354E+2	
 7.6132519E+7,	 3.2266342E+1,	 4.5676601E+2	
 7.6132564E+7,	 3.2276467E+1,	 3.4196386E+2	
 7.6132610E+7,	 3.2286591E+1,	 2.3937470E+2	
 7.6132655E+7,	 3.2296716E+1,	 1.7098193E+2	
 7.6132701E+7,	 3.2306840E+1,	 1.4899853E+2	
 7.6132746E+7,	 3.2316964E+1,	 1.2212995E+2	
 7.6132792E+7,	 3.2327089E+1,	 9.2818759E+1	
 7.6132837E+7,	 3.2337213E+1,	 7.5720564E+1	
 7.6132882E+7,	 3.2347337E+1,	 8.3048366E+1	
 7.6132927E+7,	 3.2357462E+1,	 1.1968735E+2	
 7.6132973E+7,	 3.2367586E+1,	 1.6853933E+2	
 7.6133018E+7,	 3.2377710E+1,	 2.4914509E+2	
 7.6133063E+7,	 3.2387835E+1,	 3.1509528E+2	
 7.6133109E+7,	 3.2397959E+1,	 4.1035661E+2	
 7.6133154E+7,	 3.2408084E+1,	 4.9096239E+2	
 7.6133205E+7,	 3.2418208E+1,	 7.2056669E+2	
 7.6133250E+7,	 3.2428332E+1,	 7.4499267E+2	
 7.6133296E+7,	 3.2438457E+1,	 7.8651685E+2	
 7.6133340E+7,	 3.2448581E+1,	 8.2559842E+2	
 7.6133386E+7,	 3.2458705E+1,	 8.5490960E+2	
 7.6133431E+7,	 3.2468830E+1,	 8.7689304E+2	
 7.6133477E+7,	 3.2478954E+1,	 8.7445039E+2	
 7.6133522E+7,	 3.2489078E+1,	 8.4513921E+2	
 7.6133567E+7,	 3.2499203E+1,	 8.0361503E+2	
 7.6133613E+7,	 3.2509327E+1,	 7.5476307E+2	
 7.6133658E+7,	 3.2519452E+1,	 6.9858330E+2	
 7.6133704E+7,	 3.2529576E+1,	 6.6682953E+2	
 7.6133749E+7,	 3.2539700E+1,	 5.8622372E+2	
 7.6133795E+7,	 3.2549825E+1,	 4.9829018E+2	
 7.6133839E+7,	 3.2559949E+1,	 4.1279921E+2	
 7.6133885E+7,	 3.2570073E+1,	 2.9311186E+2	
 7.6133930E+7,	 3.2580198E+1,	 2.0029311E+2	
 7.6133975E+7,	 3.2590322E+1,	 1.5388373E+2	
 7.6134021E+7,	 3.2600446E+1,	 1.0503175E+2	
 7.6134066E+7,	 3.2610571E+1,	 7.5720564E+1	
 7.6134112E+7,	 3.2620695E+1,	 8.3048366E+1	
 7.6134157E+7,	 3.2630820E+1,	 1.1724475E+2	
 7.6134203E+7,	 3.2640944E+1,	 1.6365413E+2	
 7.6134248E+7,	 3.2651068E+1,	 1.9540791E+2	
 7.6134293E+7,	 3.2661193E+1,	 2.3448950E+2	
 7.6134338E+7,	 3.2671317E+1,	 2.8578407E+2	
 7.6134383E+7,	 3.2681441E+1,	 3.5906205E+2	
 7.6134429E+7,	 3.2691566E+1,	 4.4455302E+2	
 7.6134474E+7,	 3.2701690E+1,	 5.1538837E+2	
 7.6134520E+7,	 3.2711814E+1,	 5.5935514E+2	
 7.6134565E+7,	 3.2721939E+1,	 6.2774795E+2	
 7.6134611E+7,	 3.2732063E+1,	 6.9614071E+2	
 7.6134656E+7,	 3.2742187E+1,	 7.4255008E+2	
 7.6134701E+7,	 3.2752312E+1,	 7.8407425E+2	
 7.6134747E+7,	 3.2762436E+1,	 8.2315582E+2	
 7.6134792E+7,	 3.2772561E+1,	 8.4025401E+2	
 7.6134837E+7,	 3.2782685E+1,	 8.6223739E+2	
 7.6134882E+7,	 3.2792809E+1,	 8.7689304E+2	
 7.6134928E+7,	 3.2802934E+1,	 8.7933564E+2	
 7.6134973E+7,	 3.2813058E+1,	 8.6712259E+2	
 7.6135019E+7,	 3.2823182E+1,	 8.3536881E+2	
 7.6135064E+7,	 3.2833307E+1,	 7.6453346E+2	
 7.6135110E+7,	 3.2843431E+1,	 6.7415732E+2	
 7.6135155E+7,	 3.2853555E+1,	 5.9843671E+2	
 7.6135201E+7,	 3.2863680E+1,	 5.1294577E+2	
 7.6135246E+7,	 3.2873804E+1,	 3.8348803E+2	
 7.6135291E+7,	 3.2883929E+1,	 2.9066926E+2	
 7.6135337E+7,	 3.2894053E+1,	 2.0273571E+2	
 7.6135381E+7,	 3.2904177E+1,	 1.2945774E+2	
 7.6135427E+7,	 3.2914302E+1,	 8.0605768E+1	
 7.6135472E+7,	 3.2924426E+1,	 8.0605768E+1	
 7.6135518E+7,	 3.2934550E+1,	 1.0014655E+2	
 7.6135563E+7,	 3.2944675E+1,	 1.4167073E+2	
 7.6135609E+7,	 3.2954799E+1,	 1.8075232E+2	
 7.6135654E+7,	 3.2964923E+1,	 2.3693210E+2	
 7.6135700E+7,	 3.2975048E+1,	 3.0043966E+2	
 7.6135745E+7,	 3.2985172E+1,	 3.8348803E+2	
 7.6135790E+7,	 3.2995297E+1,	 4.4699562E+2	
 7.6135836E+7,	 3.3005421E+1,	 5.2271616E+2	
 7.6135880E+7,	 3.3015545E+1,	 6.0820711E+2	
 7.6135926E+7,	 3.3025670E+1,	 6.8637031E+2	
 7.6135971E+7,	 3.3035794E+1,	 7.1812409E+2	
 7.6136017E+7,	 3.3045918E+1,	 7.8651685E+2	
 7.6136062E+7,	 3.3056043E+1,	 8.2315582E+2	
 7.6136112E+7,	 3.3066167E+1,	 8.6712259E+2	
 7.6136158E+7,	 3.3076291E+1,	 8.7445039E+2	
 7.6136203E+7,	 3.3086416E+1,	 8.8422084E+2	
 7.6136248E+7,	 3.3096540E+1,	 8.8422084E+2	
 7.6136294E+7,	 3.3106665E+1,	 8.7445039E+2	
 7.6136339E+7,	 3.3116789E+1,	 8.4513921E+2	
 7.6136384E+7,	 3.3126913E+1,	 7.8895944E+2	
 7.6136429E+7,	 3.3137038E+1,	 7.5232047E+2	
 7.6136475E+7,	 3.3147162E+1,	 7.1568149E+2	
 7.6136520E+7,	 3.3157286E+1,	 6.4484614E+2	
 7.6136566E+7,	 3.3167411E+1,	 5.6668293E+2	
 7.6136611E+7,	 3.3177535E+1,	 5.1783097E+2	
 7.6136657E+7,	 3.3187659E+1,	 4.8363459E+2	
 7.6136702E+7,	 3.3197784E+1,	 4.1524181E+2	
 7.6136747E+7,	 3.3207908E+1,	 3.5906205E+2	
 7.6136793E+7,	 3.3218033E+1,	 2.5158769E+2	
 7.6136837E+7,	 3.3228157E+1,	 1.8319492E+2	
 7.6136883E+7,	 3.3238281E+1,	 1.3190034E+2	
 7.6136928E+7,	 3.3248406E+1,	 1.0258915E+2	
 7.6136974E+7,	 3.3258530E+1,	 8.5490964E+1	
 7.6137019E+7,	 3.3268654E+1,	 7.5720564E+1	
 7.6137064E+7,	 3.3278779E+1,	 8.3048366E+1	
 7.6137110E+7,	 3.3288903E+1,	 1.0258915E+2	
 7.6137155E+7,	 3.3299027E+1,	 1.4167073E+2	
 7.6137201E+7,	 3.3309152E+1,	 1.8319492E+2	
 7.6137246E+7,	 3.3319276E+1,	 2.3448950E+2	
 7.6137292E+7,	 3.3329401E+1,	 2.9311186E+2	
 7.6137337E+7,	 3.3339525E+1,	 3.5906205E+2	
 7.6137381E+7,	 3.3349649E+1,	 3.8348803E+2	
 7.6137427E+7,	 3.3359774E+1,	 4.6165121E+2	
 7.6137472E+7,	 3.3369898E+1,	 5.2515876E+2	
 7.6137517E+7,	 3.3380022E+1,	 5.7156813E+2	
 7.6137562E+7,	 3.3390147E+1,	 6.2530535E+2	
 7.6137608E+7,	 3.3400271E+1,	 6.4973134E+2	
 7.6137653E+7,	 3.3410395E+1,	 6.9369811E+2	
 7.6137698E+7,	 3.3420520E+1,	 7.4499267E+2	
 7.6137744E+7,	 3.3430644E+1,	 7.8407425E+2	
 7.6137789E+7,	 3.3440768E+1,	 8.3292621E+2	
 7.6137834E+7,	 3.3450893E+1,	 8.5246700E+2	
 7.6137879E+7,	 3.3461017E+1,	 8.6956519E+2	
 7.6137925E+7,	 3.3471142E+1,	 8.8177824E+2	
 7.6137970E+7,	 3.3481266E+1,	 8.9399123E+2	
 7.6138015E+7,	 3.3491390E+1,	 8.7933564E+2	
 7.6138061E+7,	 3.3501515E+1,	 8.4025401E+2	
 7.6138106E+7,	 3.3511639E+1,	 7.5720567E+2	
 7.6138152E+7,	 3.3521763E+1,	 6.5950173E+2	
 7.6138197E+7,	 3.3531888E+1,	 5.7401073E+2	
 7.6138243E+7,	 3.3542012E+1,	 4.7630680E+2	
 7.6138288E+7,	 3.3552136E+1,	 3.9081582E+2	
 7.6138333E+7,	 3.3562261E+1,	 2.1739130E+2	
 7.6138379E+7,	 3.3572385E+1,	 1.4167073E+2	
 7.6138423E+7,	 3.3582510E+1,	 9.7703956E+1	
 7.6138469E+7,	 3.3592634E+1,	 8.0605768E+1	
 7.6138514E+7,	 3.3602758E+1,	 7.8163169E+1	
 7.6138560E+7,	 3.3612883E+1,	 8.5490964E+1	
 7.6138605E+7,	 3.3623007E+1,	 1.1480215E+2	
 7.6138650E+7,	 3.3633131E+1,	 1.5632634E+2	
 7.6138696E+7,	 3.3643256E+1,	 2.2227651E+2	
 7.6138741E+7,	 3.3653380E+1,	 3.2242307E+2	
 7.6138787E+7,	 3.3663504E+1,	 4.4943821E+2	
 7.6138832E+7,	 3.3673629E+1,	 5.4714215E+2	
 7.6138878E+7,	 3.3683753E+1,	 5.9843671E+2	
 7.6138922E+7,	 3.3693878E+1,	 6.7415732E+2	
 7.6138968E+7,	 3.3704002E+1,	 7.1812409E+2	
 7.6139018E+7,	 3.3714126E+1,	 8.8177824E+2	
 7.6139064E+7,	 3.3724251E+1,	 8.9154863E+2	
 7.6139109E+7,	 3.3734375E+1,	 8.9643383E+2	
 7.6139154E+7,	 3.3744499E+1,	 8.9887643E+2	
 7.6139200E+7,	 3.3754624E+1,	 8.7933564E+2	
 7.6139245E+7,	 3.3764748E+1,	 8.5002440E+2	
 7.6139291E+7,	 3.3774872E+1,	 7.8407425E+2	
 7.6139336E+7,	 3.3784997E+1,	 7.3277968E+2	
 7.6139380E+7,	 3.3795121E+1,	 6.1797750E+2	
 7.6139426E+7,	 3.3805246E+1,	 5.2271616E+2	
 7.6139471E+7,	 3.3815370E+1,	 4.4943821E+2	
 7.6139517E+7,	 3.3825494E+1,	 4.1279921E+2	
 7.6139562E+7,	 3.3835619E+1,	 3.3219346E+2	
 7.6139608E+7,	 3.3845743E+1,	 2.6624328E+2	
 7.6139653E+7,	 3.3855867E+1,	 1.9296531E+2	
 7.6139699E+7,	 3.3865992E+1,	 1.2212995E+2	
 7.6139744E+7,	 3.3876116E+1,	 8.5490964E+1	
 7.6139790E+7,	 3.3886240E+1,	 8.3048366E+1	
 7.6139835E+7,	 3.3896365E+1,	 1.0014655E+2	
 7.6139880E+7,	 3.3906489E+1,	 1.2701514E+2	
 7.6139925E+7,	 3.3916614E+1,	 1.9540791E+2	
 7.6139970E+7,	 3.3926738E+1,	 2.5403029E+2	
 7.6140016E+7,	 3.3936862E+1,	 3.1509528E+2	
 7.6140061E+7,	 3.3946987E+1,	 4.3722519E+2	
 7.6140107E+7,	 3.3957111E+1,	 5.0806057E+2	
 7.6140152E+7,	 3.3967235E+1,	 5.8378112E+2	
 7.6140198E+7,	 3.3977360E+1,	 6.3751835E+2	
 7.6140243E+7,	 3.3987484E+1,	 7.0591110E+2	
 7.6140288E+7,	 3.3997608E+1,	 7.8651685E+2	
 7.6140333E+7,	 3.4007733E+1,	 8.3292621E+2	
 7.6140379E+7,	 3.4017857E+1,	 8.5979480E+2	
 7.6140423E+7,	 3.4027982E+1,	 8.7445039E+2	
 7.6140468E+7,	 3.4038106E+1,	 8.8910604E+2	
 7.6140514E+7,	 3.4048230E+1,	 8.9154863E+2	
 7.6140559E+7,	 3.4058355E+1,	 8.9887643E+2	
 7.6140604E+7,	 3.4068479E+1,	 8.8666344E+2	
 7.6140650E+7,	 3.4078603E+1,	 8.6956519E+2	
 7.6140695E+7,	 3.4088728E+1,	 8.1827062E+2	
 7.6140740E+7,	 3.4098852E+1,	 7.8163165E+2	
 7.6140786E+7,	 3.4108976E+1,	 7.2300929E+2	
 7.6140831E+7,	 3.4119101E+1,	 6.4728874E+2	
 7.6140877E+7,	 3.4129225E+1,	 5.2271616E+2	
 7.6140921E+7,	 3.4139349E+1,	 4.3478259E+2	
 7.6140966E+7,	 3.4149474E+1,	 2.9311186E+2	
 7.6141012E+7,	 3.4159598E+1,	 2.2227651E+2	
 7.6141058E+7,	 3.4169723E+1,	 1.7098193E+2	
 7.6141103E+7,	 3.4179847E+1,	 1.1968735E+2	
 7.6141149E+7,	 3.4189971E+1,	 9.2818759E+1	
 7.6141194E+7,	 3.4200096E+1,	 8.0605768E+1	
 7.6141239E+7,	 3.4210220E+1,	 1.3434294E+2	
 7.6141285E+7,	 3.4220344E+1,	 2.0762090E+2	
 7.6141330E+7,	 3.4230469E+1,	 2.9311186E+2	
 7.6141376E+7,	 3.4240593E+1,	 3.7860283E+2	
 7.6141421E+7,	 3.4250717E+1,	 4.1768441E+2	
 7.6141466E+7,	 3.4260842E+1,	 4.7386420E+2	
