Temps___(ms):, Pos.cal.(�m):, Tension_(mV):
 8.4489122E+7, 1.6097736E+0, 5.1955056E+2
 8.4489282E+7, 1.6603954E+0, 5.3354663E+2
 8.4489442E+7, 1.7110172E+0, 5.2571571E+2
 8.4489602E+7, 1.7616390E+0, 5.0869566E+2
 8.4489762E+7, 1.8122608E+0, 5.0893992E+2
 8.4489922E+7, 1.8628827E+0, 5.2974600E+2
 8.4490082E+7, 1.9135045E+0, 5.3080118E+2
 8.4490242E+7, 1.9641263E+0, 5.1012212E+2
 8.4490402E+7, 2.0147481E+0, 5.1173425E+2
 8.4490562E+7, 2.0653699E+0, 5.2071327E+2
 8.4490722E+7, 2.1159917E+0, 5.2270639E+2
 8.4490882E+7, 2.1666135E+0, 5.2224720E+2
 8.4491042E+7, 2.2172353E+0, 5.2081585E+2
 8.4491202E+7, 2.2678571E+0, 5.1394236E+2
 8.4491362E+7, 2.3184790E+0, 5.0996095E+2
 8.4491522E+7, 2.3691008E+0, 5.1893014E+2
 8.4491682E+7, 2.4197226E+0, 5.2260381E+2
 8.4491842E+7, 2.4703444E+0, 5.2443576E+2
 8.4492002E+7, 2.5209662E+0, 5.0781143E+2
 8.4492162E+7, 2.5715880E+0, 5.0901318E+2
 8.4492322E+7, 2.6222098E+0, 5.2299953E+2
 8.4492482E+7, 2.6728316E+0, 5.2681488E+2
 8.4492642E+7, 2.7234534E+0, 5.1768929E+2
 8.4492802E+7, 2.7740753E+0, 5.1329750E+2
 8.4492962E+7, 2.8246971E+0, 5.1354665E+2
 8.4493122E+7, 2.8753189E+0, 5.2055204E+2
 8.4493282E+7, 2.9259407E+0, 5.2118224E+2
 8.4493442E+7, 2.9765625E+0, 5.1158768E+2
 8.4493602E+7, 3.0271843E+0, 5.0996578E+2
 8.4493762E+7, 3.0778061E+0, 5.2303374E+2
 8.4493922E+7, 3.1284279E+0, 5.2302396E+2
 8.4494082E+7, 3.1790497E+0, 5.1843184E+2
 8.4494242E+7, 3.2296716E+0, 5.1661944E+2
 8.4494402E+7, 3.2802934E+0, 5.1622373E+2
 8.4494562E+7, 3.3309152E+0, 5.1591110E+2
 8.4494722E+7, 3.3815370E+0, 5.2178800E+2
 8.4494882E+7, 3.4321588E+0, 5.2430385E+2
 8.4495042E+7, 3.4827806E+0, 5.1986808E+2
 8.4495202E+7, 3.5334024E+0, 5.0788957E+2
 8.4495362E+7, 3.5840242E+0, 5.1182705E+2
 8.4495522E+7, 3.6346460E+0, 5.2994627E+2
 8.4495682E+7, 3.6852679E+0, 5.2869564E+2
 8.4495842E+7, 3.7358897E+0, 5.1585245E+2
 8.4496002E+7, 3.7865115E+0, 5.0293112E+2
 8.4496162E+7, 3.8371333E+0, 5.2425504E+2
 8.4496322E+7, 3.8877551E+0, 5.3509039E+2
 8.4496482E+7, 3.9383769E+0, 5.2440155E+2
 8.4496642E+7, 3.9889987E+0, 5.0661945E+2
 8.4496802E+7, 4.0396205E+0, 5.0002933E+2
 8.4496962E+7, 4.0902423E+0, 5.1068395E+2
 8.4497122E+7, 4.1408642E+0, 5.3317052E+2
 8.4497282E+7, 4.1914860E+0, 5.3468978E+2
 8.4497442E+7, 4.2421078E+0, 5.1570106E+2
 8.4497602E+7, 4.2927296E+0, 5.0269175E+2
 8.4497762E+7, 4.3433514E+0, 5.1788962E+2
 8.4497922E+7, 4.3939732E+0, 5.3032243E+2
 8.4498082E+7, 4.4445950E+0, 5.2661455E+2
 8.4498242E+7, 4.4952168E+0, 5.1276505E+2
 8.4498402E+7, 4.5458386E+0, 5.1526624E+2
 8.4498562E+7, 4.5964605E+0, 5.2259892E+2
 8.4498722E+7, 4.6470823E+0, 5.1985347E+2
 8.4498882E+7, 4.6977041E+0, 5.1908159E+2
 8.4499042E+7, 4.7483259E+0, 5.2320957E+2
 8.4499202E+7, 4.7989477E+0, 5.1907182E+2
 8.4499362E+7, 4.8495695E+0, 5.0922817E+2
 8.4499522E+7, 4.9001913E+0, 5.1511967E+2
 8.4499682E+7, 4.9508131E+0, 5.2055204E+2
 8.4499842E+7, 5.0014349E+0, 5.2859306E+2
 8.4500002E+7, 5.0520568E+0, 5.1570588E+2
 8.4500162E+7, 5.1026786E+0, 5.0823647E+2
 8.4500322E+7, 5.1533004E+0, 5.1994139E+2
 8.4500482E+7, 5.2039222E+0, 5.2622372E+2
 8.4500642E+7, 5.2545440E+0, 5.1723498E+2
 8.4500802E+7, 5.3051658E+0, 5.1133853E+2
 8.4500962E+7, 5.3557876E+0, 5.1305324E+2
 8.4501122E+7, 5.4064094E+0, 5.2528578E+2
 8.4501282E+7, 5.4570312E+0, 5.2715683E+2
 8.4501442E+7, 5.5076531E+0, 5.1651686E+2
 8.4501602E+7, 5.5582749E+0, 5.0788957E+2
 8.4501762E+7, 5.6088967E+0, 5.1514411E+2
 8.4501922E+7, 5.6595185E+0, 5.2489984E+2
 8.4502082E+7, 5.7101403E+0, 5.2917928E+2
 8.4502242E+7, 5.7607621E+0, 5.1337570E+2
 8.4502402E+7, 5.8113839E+0, 5.0609672E+2
 8.4502562E+7, 5.8620057E+0, 5.1804590E+2
 8.4502722E+7, 5.9126276E+0, 5.2814364E+2
 8.4502882E+7, 5.9632494E+0, 5.2700049E+2
 8.4503042E+7, 6.0138712E+0, 5.1762581E+2
 8.4503202E+7, 6.0644930E+0, 5.1087445E+2
 8.4503362E+7, 6.1151148E+0, 5.1181728E+2
 8.4503522E+7, 6.1657366E+0, 5.2308744E+2
 8.4503682E+7, 6.2163584E+0, 5.2576452E+2
 8.4503842E+7, 6.2669802E+0, 5.2392769E+2
 8.4504002E+7, 6.3176020E+0, 5.1157790E+2
 8.4504162E+7, 6.3682239E+0, 5.0906694E+2
 8.4504322E+7, 6.4188457E+0, 5.2722031E+2
 8.4504482E+7, 6.4694675E+0, 5.3150463E+2
 8.4504642E+7, 6.5200893E+0, 5.1784074E+2
 8.4504802E+7, 6.5707111E+0, 5.1078165E+2
 8.4504962E+7, 6.6213329E+0, 5.1099658E+2
 8.4505122E+7, 6.6719547E+0, 5.2307278E+2
 8.4505282E+7, 6.7225765E+0, 5.2750367E+2
 8.4505442E+7, 6.7731983E+0, 5.1845139E+2
 8.4505602E+7, 6.8238202E+0, 5.1215929E+2
 8.4505762E+7, 6.8744420E+0, 5.1737666E+2
 8.4505922E+7, 6.9250638E+0, 5.2479237E+2
 8.4506082E+7, 6.9756856E+0, 5.2973133E+2
 8.4506242E+7, 7.0263074E+0, 5.1692724E+2
 8.4506402E+7, 7.0769292E+0, 5.0566685E+2
 8.4506562E+7, 7.1275510E+0, 5.2212507E+2
 8.4506722E+7, 7.1781728E+0, 5.3768444E+2
 8.4506882E+7, 7.2287946E+0, 5.2964824E+2
 8.4507042E+7, 7.2794165E+0, 5.0276500E+2
 8.4507202E+7, 7.3300383E+0, 5.0667316E+2
 8.4507362E+7, 7.3806601E+0, 5.3072792E+2
 8.4507522E+7, 7.4312819E+0, 5.3212994E+2
 8.4507682E+7, 7.4819037E+0, 5.1209575E+2
 8.4507842E+7, 7.5325255E+0, 5.0504154E+2
 8.4508002E+7, 7.5831473E+0, 5.1065463E+2
 8.4508162E+7, 7.6337691E+0, 5.3066438E+2
 8.4508322E+7, 7.6843909E+0, 5.3032243E+2
 8.4508482E+7, 7.7350128E+0, 5.1480216E+2
 8.4508642E+7, 7.7856346E+0, 5.0933564E+2
 8.4508802E+7, 7.8362564E+0, 5.2019542E+2
 8.4508962E+7, 7.8868782E+0, 5.2611136E+2
 8.4509122E+7, 7.9375000E+0, 5.2457744E+2
 8.4509282E+7, 7.9881218E+0, 5.1423550E+2
 8.4509442E+7, 8.0387436E+0, 5.1096725E+2
 8.4509602E+7, 8.0893654E+0, 5.2147043E+2
 8.4509762E+7, 8.1399872E+0, 5.3415728E+2
 8.4509922E+7, 8.1906091E+0, 5.2928185E+2
 8.4510082E+7, 8.2412309E+0, 5.1348317E+2
 8.4510242E+7, 8.2918527E+0, 5.0921839E+2
 8.4510402E+7, 8.3424745E+0, 5.2562284E+2
 8.4510562E+7, 8.3930963E+0, 5.3030777E+2
 8.4510722E+7, 8.4437181E+0, 5.1918906E+2
 8.4510882E+7, 8.4943399E+0, 5.1880312E+2
 8.4511042E+7, 8.5449617E+0, 5.1478750E+2
 8.4511202E+7, 8.5955835E+0, 5.2123594E+2
 8.4511362E+7, 8.6462054E+0, 5.2642405E+2
 8.4511522E+7, 8.6968272E+0, 5.2418172E+2
 8.4511682E+7, 8.7474490E+0, 5.1449925E+2
 8.4511842E+7, 8.7980708E+0, 5.0762582E+2
 8.4512002E+7, 8.8486926E+0, 5.1684904E+2
 8.4512162E+7, 8.8993144E+0, 5.2862239E+2
 8.4512322E+7, 8.9499362E+0, 5.2850026E+2
 8.4512482E+7, 9.0005580E+0, 5.1006353E+2
 8.4512642E+7, 9.0511798E+0, 5.0899851E+2
 8.4512802E+7, 9.1018017E+0, 5.2468979E+2
 8.4512962E+7, 9.1524235E+0, 5.3021497E+2
 8.4513122E+7, 9.2030453E+0, 5.2547634E+2
 8.4513282E+7, 9.2536671E+0, 5.1413286E+2
 8.4513442E+7, 9.3042889E+0, 5.1333171E+2
 8.4513602E+7, 9.3549107E+0, 5.2393746E+2
 8.4513762E+7, 9.4055325E+0, 5.2782118E+2
 8.4513922E+7, 9.4561543E+0, 5.2225697E+2
 8.4514082E+7, 9.5067761E+0, 5.1182216E+2
 8.4514242E+7, 9.5573980E+0, 5.1613092E+2
 8.4514402E+7, 9.6080198E+0, 5.2380067E+2
 8.4514562E+7, 9.6586416E+0, 5.1794332E+2
 8.4514722E+7, 9.7092634E+0, 5.1412797E+2
 8.4514882E+7, 9.7598852E+0, 5.2565217E+2
 8.4515042E+7, 9.8105070E+0, 5.1826578E+2
 8.4515202E+7, 9.8611288E+0, 5.1244748E+2
 8.4515362E+7, 9.9117506E+0, 5.2104545E+2
 8.4515522E+7, 9.9623724E+0, 5.2718127E+2
 8.4515682E+7, 1.0012994E+1, 5.1291645E+2
 8.4515842E+7, 1.0063616E+1, 5.0481194E+2
 8.4516002E+7, 1.0114238E+1, 5.1864189E+2
 8.4516162E+7, 1.0164860E+1, 5.3167075E+2
 8.4516322E+7, 1.0215482E+1, 5.2267706E+2
 8.4516482E+7, 1.0266103E+1, 5.0674158E+2
 8.4516642E+7, 1.0316725E+1, 5.2181727E+2
 8.4516802E+7, 1.0367347E+1, 5.3529066E+2
 8.4516962E+7, 1.0417969E+1, 5.2568638E+2
 8.4517122E+7, 1.0468591E+1, 5.1030290E+2
 8.4517282E+7, 1.0519212E+1, 5.0764531E+2
 8.4517442E+7, 1.0569834E+1, 5.2137274E+2
 8.4517602E+7, 1.0620456E+1, 5.3754276E+2
 8.4517762E+7, 1.0671078E+1, 5.2838302E+2
 8.4517922E+7, 1.0721700E+1, 5.1248169E+2
 8.4518082E+7, 1.0772321E+1, 5.0054717E+2
 8.4518242E+7, 1.0822943E+1, 5.2011234E+2
 8.4518402E+7, 1.0873565E+1, 5.3736687E+2
 8.4518562E+7, 1.0924187E+1, 5.2437228E+2
 8.4518722E+7, 1.0974809E+1, 5.0748903E+2
 8.4518882E+7, 1.1025430E+1, 5.1377136E+2
 8.4519042E+7, 1.1076052E+1, 5.2122128E+2
 8.4519202E+7, 1.1126674E+1, 5.2474356E+2
 8.4519362E+7, 1.1177296E+1, 5.2528578E+2
 8.4519522E+7, 1.1227918E+1, 5.1868099E+2
 8.4519682E+7, 1.1278540E+1, 5.1347828E+2
 8.4519842E+7, 1.1329161E+1, 5.1162189E+2
 8.4520002E+7, 1.1379783E+1, 5.2659011E+2
 8.4520162E+7, 1.1430405E+1, 5.3191990E+2
 8.4520322E+7, 1.1481027E+1, 5.2030289E+2
 8.4520482E+7, 1.1531649E+1, 5.0744504E+2
 8.4520642E+7, 1.1582270E+1, 5.2123106E+2
 8.4520802E+7, 1.1632892E+1, 5.3150952E+2
 8.4520962E+7, 1.1683514E+1, 5.2925259E+2
 8.4521122E+7, 1.1734136E+1, 5.1525158E+2
 8.4521282E+7, 1.1784758E+1, 5.1121640E+2
 8.4521442E+7, 1.1835379E+1, 5.2014166E+2
 8.4521602E+7, 1.1886001E+1, 5.2711773E+2
 8.4521762E+7, 1.1936623E+1, 5.2144116E+2
 8.4521922E+7, 1.1987245E+1, 5.2057648E+2
 8.4522082E+7, 1.2037867E+1, 5.1682460E+2
 8.4522242E+7, 1.2088489E+1, 5.2044457E+2
 8.4522402E+7, 1.2139110E+1, 5.2142650E+2
 8.4522562E+7, 1.2189732E+1, 5.1851976E+2
 8.4522722E+7, 1.2240354E+1, 5.1928675E+2
 8.4522882E+7, 1.2290976E+1, 5.1366389E+2
 8.4523042E+7, 1.2341598E+1, 5.1447976E+2
 8.4523202E+7, 1.2392219E+1, 5.2974111E+2
 8.4523362E+7, 1.2442841E+1, 5.2835858E+2
 8.4523522E+7, 1.2493463E+1, 5.1225209E+2
 8.4523682E+7, 1.2544085E+1, 5.1420617E+2
 8.4523842E+7, 1.2594707E+1, 5.2247190E+2
 8.4524002E+7, 1.2645328E+1, 5.2642894E+2
 8.4524162E+7, 1.2695950E+1, 5.1687348E+2
 8.4524322E+7, 1.2746572E+1, 5.1199317E+2
 8.4524482E+7, 1.2797194E+1, 5.2245724E+2
 8.4524642E+7, 1.2847816E+1, 5.2593064E+2
 8.4524802E+7, 1.2898437E+1, 5.1651198E+2
 8.4524962E+7, 1.2949059E+1, 5.2201760E+2
 8.4525122E+7, 1.2999681E+1, 5.2630681E+2
 8.4525282E+7, 1.3050303E+1, 5.2332681E+2
 8.4525442E+7, 1.3100925E+1, 5.1513433E+2
 8.4525602E+7, 1.3151547E+1, 5.1578897E+2
 8.4525762E+7, 1.3202168E+1, 5.1754761E+2
 8.4525922E+7, 1.3252790E+1, 5.2340013E+2
 8.4526082E+7, 1.3303412E+1, 5.2109426E+2
 8.4526242E+7, 1.3354034E+1, 5.2155352E+2
 8.4526402E+7, 1.3404656E+1, 5.2189547E+2
 8.4526562E+7, 1.3455277E+1, 5.2306789E+2
 8.4526722E+7, 1.3505899E+1, 5.1863706E+2
 8.4526882E+7, 1.3556521E+1, 5.0534928E+2
 8.4527042E+7, 1.3607143E+1, 5.1686370E+2
 8.4527202E+7, 1.3657765E+1, 5.3650707E+2
 8.4527362E+7, 1.3708386E+1, 5.2877384E+2
 8.4527522E+7, 1.3759008E+1, 5.0339031E+2
 8.4527682E+7, 1.3809630E+1, 5.1087934E+2
 8.4527842E+7, 1.3860252E+1, 5.2824134E+2
 8.4528002E+7, 1.3910874E+1, 5.3009284E+2
 8.4528162E+7, 1.3961496E+1, 5.1580364E+2
 8.4528322E+7, 1.4012117E+1, 5.0855398E+2
 8.4528482E+7, 1.4062739E+1, 5.1601368E+2
 8.4528642E+7, 1.4113361E+1, 5.2829993E+2
 8.4528802E+7, 1.4163983E+1, 5.2531999E+2
 8.4528962E+7, 1.4214605E+1, 5.2146065E+2
 8.4529122E+7, 1.4265226E+1, 5.1498288E+2
 8.4529282E+7, 1.4315848E+1, 5.1384467E+2
 8.4529442E+7, 1.4366470E+1, 5.2249146E+2
 8.4529602E+7, 1.4417092E+1, 5.2995604E+2
 8.4529762E+7, 1.4467714E+1, 5.2326334E+2
 8.4529922E+7, 1.4518335E+1, 5.1813877E+2
 8.4530082E+7, 1.4568957E+1, 5.1129949E+2
 8.4530242E+7, 1.4619579E+1, 5.1697606E+2
 8.4530402E+7, 1.4670201E+1, 5.2416217E+2
 8.4530562E+7, 1.4720823E+1, 5.2211529E+2
 8.4530722E+7, 1.4771445E+1, 5.1453346E+2
 8.4530882E+7, 1.4822066E+1, 5.1080120E+2
 8.4531042E+7, 1.4872688E+1, 5.1968735E+2
 8.4531202E+7, 1.4923310E+1, 5.2778703E+2
 8.4531362E+7, 1.4973932E+1, 5.2311188E+2
 8.4531522E+7, 1.5024554E+1, 5.1595992E+2
 8.4531682E+7, 1.5075175E+1, 5.1705909E+2
 8.4531842E+7, 1.5125797E+1, 5.1435763E+2
 8.4532002E+7, 1.5176419E+1, 5.2351737E+2
 8.4532162E+7, 1.5227041E+1, 5.2802151E+2
 8.4532322E+7, 1.5277663E+1, 5.1926720E+2
 8.4532482E+7, 1.5328284E+1, 5.1570588E+2
 8.4532642E+7, 1.5378906E+1, 5.1683438E+2
 8.4532802E+7, 1.5429528E+1, 5.2800196E+2
 8.4532962E+7, 1.5480150E+1, 5.2808499E+2
 8.4533122E+7, 1.5530772E+1, 5.1099169E+2
 8.4533282E+7, 1.5581393E+1, 5.1074255E+2
 8.4533442E+7, 1.5632015E+1, 5.2364439E+2
 8.4533602E+7, 1.5682637E+1, 5.3008795E+2
 8.4533762E+7, 1.5733259E+1, 5.1574010E+2
 8.4533922E+7, 1.5783881E+1, 5.0629699E+2
 8.4534082E+7, 1.5834503E+1, 5.1125550E+2
 8.4534242E+7, 1.5885124E+1, 5.2718127E+2
 8.4534402E+7, 1.5935746E+1, 5.3288227E+2
 8.4534562E+7, 1.5986368E+1, 5.1613581E+2
 8.4534722E+7, 1.6036990E+1, 5.0303370E+2
 8.4534882E+7, 1.6087612E+1, 5.1282853E+2
 8.4535042E+7, 1.6138233E+1, 5.3773326E+2
 8.4535202E+7, 1.6188855E+1, 5.2542746E+2
 8.4535362E+7, 1.6239477E+1, 5.0203222E+2
 8.4535522E+7, 1.6290099E+1, 5.1187104E+2
 8.4535682E+7, 1.6340721E+1, 5.3340989E+2
 8.4535842E+7, 1.6391342E+1, 5.3078163E+2
 8.4536002E+7, 1.6441964E+1, 5.1564240E+2
 8.4536162E+7, 1.6492586E+1, 5.1322424E+2
 8.4536322E+7, 1.6543208E+1, 5.1961893E+2
 8.4536482E+7, 1.6593830E+1, 5.2601856E+2
 8.4536642E+7, 1.6644452E+1, 5.2129948E+2
 8.4536802E+7, 1.6695073E+1, 5.1584268E+2
 8.4536962E+7, 1.6745695E+1, 5.1787984E+2
 8.4537122E+7, 1.6796317E+1, 5.0975084E+2
 8.4537282E+7, 1.6846939E+1, 5.1711774E+2
 8.4537442E+7, 1.6897561E+1, 5.2849048E+2
 8.4537602E+7, 1.6948182E+1, 5.2626771E+2
 8.4537762E+7, 1.6998804E+1, 5.1758182E+2
 8.4537922E+7, 1.7049426E+1, 5.1446021E+2
 8.4538082E+7, 1.7100048E+1, 5.1710796E+2
 8.4538242E+7, 1.7150670E+1, 5.2162677E+2
 8.4538402E+7, 1.7201291E+1, 5.2169514E+2
 8.4538562E+7, 1.7251913E+1, 5.1910114E+2
 8.4538722E+7, 1.7302535E+1, 5.2417195E+2
 8.4538882E+7, 1.7353157E+1, 5.2170002E+2
 8.4539042E+7, 1.7403779E+1, 5.2397168E+2
 8.4539202E+7, 1.7454401E+1, 5.1892525E+2
 8.4539362E+7, 1.7505022E+1, 5.1503664E+2
 8.4539522E+7, 1.7555644E+1, 5.2516365E+2
 8.4539682E+7, 1.7606266E+1, 5.3013188E+2
 8.4539842E+7, 1.7656888E+1, 5.2348804E+2
 8.4540002E+7, 1.7707510E+1, 5.1600391E+2
 8.4540162E+7, 1.7758131E+1, 5.1869076E+2
 8.4540322E+7, 1.7808753E+1, 5.2339035E+2
 8.4540482E+7, 1.7859375E+1, 5.2544212E+2
 8.4540642E+7, 1.7909997E+1, 5.1922327E+2
 8.4540802E+7, 1.7960619E+1, 5.1459211E+2
 8.4540962E+7, 1.8011240E+1, 5.1688814E+2
 8.4541122E+7, 1.8061862E+1, 5.2293599E+2
 8.4541282E+7, 1.8112484E+1, 5.2976060E+2
 8.4541442E+7, 1.8163106E+1, 5.2509040E+2
 8.4541602E+7, 1.8213728E+1, 5.1485586E+2
 8.4541762E+7, 1.8264349E+1, 5.1242793E+2
 8.4541922E+7, 1.8314971E+1, 5.1783097E+2
 8.4542082E+7, 1.8365593E+1, 5.3058624E+2
 8.4542242E+7, 1.8416215E+1, 5.3005373E+2
 8.4542402E+7, 1.8466837E+1, 5.2170491E+2
 8.4542562E+7, 1.8517459E+1, 5.1806056E+2
 8.4542722E+7, 1.8568080E+1, 5.1795799E+2
 8.4542882E+7, 1.8618702E+1, 5.2218366E+2
 8.4543042E+7, 1.8669324E+1, 5.2973622E+2
 8.4543202E+7, 1.8719946E+1, 5.1956522E+2
 8.4543362E+7, 1.8770568E+1, 5.1259893E+2
 8.4543522E+7, 1.8821189E+1, 5.2049828E+2
 8.4543682E+7, 1.8871811E+1, 5.3317052E+2
 8.4543842E+7, 1.8922433E+1, 5.2742064E+2
 8.4544002E+7, 1.8973055E+1, 5.1046896E+2
 8.4544162E+7, 1.9023677E+1, 5.1342452E+2
 8.4544322E+7, 1.9074298E+1, 5.3259891E+2
 8.4544482E+7, 1.9124920E+1, 5.3288227E+2
 8.4544642E+7, 1.9175542E+1, 5.1295555E+2
 8.4544802E+7, 1.9226164E+1, 5.0641912E+2
 8.4544962E+7, 1.9276786E+1, 5.1847583E+2
 8.4545122E+7, 1.9327408E+1, 5.3844649E+2
 8.4545282E+7, 1.9378029E+1, 5.1859307E+2
 8.4545442E+7, 1.9428651E+1, 5.0218368E+2
 8.4545602E+7, 1.9479273E+1, 5.1162678E+2
 8.4545762E+7, 1.9529895E+1, 5.3402543E+2
 8.4545922E+7, 1.9580517E+1, 5.3743041E+2
 8.4546082E+7, 1.9631138E+1, 5.2653152E+2
 8.4546242E+7, 1.9681760E+1, 5.0501710E+2
 8.4546402E+7, 1.9732382E+1, 5.1006353E+2
 8.4546562E+7, 1.9783004E+1, 5.3029799E+2
 8.4546722E+7, 1.9833626E+1, 5.3646803E+2
 8.4546882E+7, 1.9884247E+1, 5.2981925E+2
 8.4547042E+7, 1.9934869E+1, 5.1169515E+2
 8.4547202E+7, 1.9985491E+1, 5.1123106E+2
 8.4547362E+7, 2.0036113E+1, 5.2453345E+2
 8.4547522E+7, 2.0086735E+1, 5.2607721E+2
 8.4547682E+7, 2.0137357E+1, 5.1949680E+2
 8.4547842E+7, 2.0187978E+1, 5.1966292E+2
 8.4548002E+7, 2.0238600E+1, 5.1611137E+2
 8.4548162E+7, 2.0289222E+1, 5.1858819E+2
 8.4548322E+7, 2.0339844E+1, 5.2506107E+2
 8.4548482E+7, 2.0390466E+1, 5.2487051E+2
 8.4548642E+7, 2.0441087E+1, 5.1703471E+2
 8.4548802E+7, 2.0491709E+1, 5.1694673E+2
 8.4548962E+7, 2.0542331E+1, 5.1711774E+2
 8.4549122E+7, 2.0592953E+1, 5.2496827E+2
 8.4549282E+7, 2.0643575E+1, 5.2342939E+2
 8.4549442E+7, 2.0694196E+1, 5.1560330E+2
 8.4549602E+7, 2.0744818E+1, 5.1924771E+2
 8.4549762E+7, 2.0795440E+1, 5.2724475E+2
 8.4549922E+7, 2.0846062E+1, 5.2446997E+2
 8.4550082E+7, 2.0896684E+1, 5.1730824E+2
 8.4550242E+7, 2.0947305E+1, 5.1200294E+2
 8.4550402E+7, 2.0997927E+1, 5.2168542E+2
 8.4550562E+7, 2.1048549E+1, 5.3074741E+2
 8.4550722E+7, 2.1099171E+1, 5.2322423E+2
 8.4550882E+7, 2.1149793E+1, 5.1568639E+2
 8.4551042E+7, 2.1200415E+1, 5.0541282E+2
 8.4551202E+7, 2.1251036E+1, 5.1849049E+2
 8.4551362E+7, 2.1301658E+1, 5.2655107E+2
 8.4551522E+7, 2.1352280E+1, 5.2250123E+2
 8.4551682E+7, 2.1402902E+1, 5.1624817E+2
 8.4551842E+7, 2.1453524E+1, 5.1475328E+2
 8.4552002E+7, 2.1504145E+1, 5.1203227E+2
 8.4552162E+7, 2.1554767E+1, 5.1723498E+2
 8.4552322E+7, 2.1605389E+1, 5.2911580E+2
 8.4552482E+7, 2.1656011E+1, 5.2766490E+2
 8.4552642E+7, 2.1706633E+1, 5.0786519E+2
 8.4552802E+7, 2.1757254E+1, 5.0540304E+2
 8.4552962E+7, 2.1807876E+1, 5.1643872E+2
 8.4553122E+7, 2.1858498E+1, 5.3754276E+2
 8.4553282E+7, 2.1909120E+1, 5.2518809E+2
 8.4553442E+7, 2.1959742E+1, 4.9766487E+2
 8.4553602E+7, 2.2010364E+1, 5.1092333E+2
 8.4553762E+7, 2.2060985E+1, 5.3575474E+2
 8.4553922E+7, 2.2111607E+1, 5.3219348E+2
 8.4554082E+7, 2.2162229E+1, 5.1486564E+2
 8.4554242E+7, 2.2212851E+1, 5.0271618E+2
 8.4554402E+7, 2.2263473E+1, 5.1748902E+2
 8.4554562E+7, 2.2314094E+1, 5.3082561E+2
 8.4554722E+7, 2.2364716E+1, 5.2663898E+2
 8.4554882E+7, 2.2415338E+1, 5.1789451E+2
 8.4555042E+7, 2.2465960E+1, 5.0755250E+2
 8.4555202E+7, 2.2516582E+1, 5.1727897E+2
 8.4555362E+7, 2.2567203E+1, 5.2418661E+2
 8.4555522E+7, 2.2617825E+1, 5.1602346E+2
 8.4555682E+7, 2.2668447E+1, 5.2015144E+2
 8.4555842E+7, 2.2719069E+1, 5.2281874E+2
 8.4556002E+7, 2.2769691E+1, 5.0650221E+2
 8.4556162E+7, 2.2820312E+1, 5.1218855E+2
 8.4556322E+7, 2.2870934E+1, 5.2970690E+2
 8.4556482E+7, 2.2921556E+1, 5.2503175E+2
 8.4556642E+7, 2.2972178E+1, 5.0574988E+2
 8.4556802E+7, 2.3022800E+1, 5.1009768E+2
 8.4556962E+7, 2.3073422E+1, 5.1813388E+2
 8.4557122E+7, 2.3124043E+1, 5.2774304E+2
 8.4557282E+7, 2.3174665E+1, 5.2084023E+2
 8.4557442E+7, 2.3225287E+1, 5.1327795E+2
 8.4557602E+7, 2.3275909E+1, 5.1244748E+2
 8.4557762E+7, 2.3326531E+1, 5.2124572E+2
 8.4557922E+7, 2.3377152E+1, 5.2477771E+2
 8.4558082E+7, 2.3427774E+1, 5.2467513E+2
 8.4558242E+7, 2.3478396E+1, 5.1510990E+2
 8.4558402E+7, 2.3529018E+1, 5.1213974E+2
 8.4558562E+7, 2.3579640E+1, 5.1856375E+2
 8.4558722E+7, 2.3630261E+1, 5.2412802E+2
 8.4558882E+7, 2.3680883E+1, 5.2433318E+2
 8.4559042E+7, 2.3731505E+1, 5.1422572E+2
 8.4559202E+7, 2.3782127E+1, 5.1262337E+2
 8.4559362E+7, 2.3832749E+1, 5.2331215E+2
 8.4559522E+7, 2.3883371E+1, 5.2761602E+2
 8.4559682E+7, 2.3933992E+1, 5.1260871E+2
 8.4559842E+7, 2.3984614E+1, 5.1343429E+2
 8.4560002E+7, 2.4035236E+1, 5.2003419E+2
 8.4560162E+7, 2.4085858E+1, 5.2179778E+2
 8.4560322E+7, 2.4136480E+1, 5.1429898E+2
 8.4560482E+7, 2.4187101E+1, 5.1690769E+2
 8.4560642E+7, 2.4237723E+1, 5.2212507E+2
 8.4560802E+7, 2.4288345E+1, 5.1334149E+2
 8.4560962E+7, 2.4338967E+1, 5.1046896E+2
 8.4561122E+7, 2.4389589E+1, 5.2175868E+2
 8.4561282E+7, 2.4440210E+1, 5.2759647E+2
 8.4561442E+7, 2.4490832E+1, 5.1235467E+2
 8.4561602E+7, 2.4541454E+1, 5.0813872E+2
 8.4561762E+7, 2.4592076E+1, 5.2965802E+2
 8.4561922E+7, 2.4642698E+1, 5.3155351E+2
 8.4562082E+7, 2.4693320E+1, 5.1260382E+2
 8.4562242E+7, 2.4743941E+1, 5.0289690E+2
 8.4562402E+7, 2.4794563E+1, 5.2004886E+2
 8.4562562E+7, 2.4845185E+1, 5.3737664E+2
 8.4562722E+7, 2.4895807E+1, 5.2460188E+2
 8.4562882E+7, 2.4946429E+1, 5.0811923E+2
 8.4563042E+7, 2.4997050E+1, 5.0005865E+2
 8.4563202E+7, 2.5047672E+1, 5.1632631E+2
 8.4563362E+7, 2.5098294E+1, 5.3571570E+2
