Temps___(ms):, Pos.cal.(�m):, Tension_(mV):
 8.0546050E+7, -1.0306601E+1, 1.0600879E+3
 8.0546130E+7, -1.0296476E+1, 1.1968734E+3
 8.0546210E+7, -1.0286352E+1, 1.1968734E+3
 8.0546290E+7, -1.0276228E+1, 1.1700048E+3
 8.0546370E+7, -1.0266103E+1, 1.1504641E+3
 8.0546450E+7, -1.0255979E+1, 1.1455789E+3
 8.0546530E+7, -1.0245855E+1, 1.1016121E+3
 8.0546610E+7, -1.0235730E+1, 1.1284807E+3
 8.0546690E+7, -1.0225606E+1, 1.0698583E+3
 8.0546770E+7, -1.0215482E+1, 1.0503175E+3
 8.0546850E+7, -1.0205357E+1, 1.0136786E+3
 8.0546930E+7, -1.0195233E+1, 9.4528580E+2
 8.0547010E+7, -1.0185108E+1, 9.1841722E+2
 8.0547090E+7, -1.0174984E+1, 8.3536881E+2
 8.0547170E+7, -1.0164860E+1, 7.9872984E+2
 8.0547250E+7, -1.0154735E+1, 7.2545189E+2
 8.0547625E+7, -1.0144611E+1, 6.6927212E+2
 8.0547714E+7, -1.0134487E+1, 5.5691254E+2
 8.0547794E+7, -1.0124362E+1, 5.7401073E+2
 8.0547874E+7, -1.0114238E+1, 4.8851979E+2
 8.0547954E+7, -1.0104114E+1, 4.4455302E+2
 8.0548034E+7, -1.0093989E+1, 4.4699562E+2
 8.0548114E+7, -1.0083865E+1, 3.6394724E+2
 8.0548194E+7, -1.0073740E+1, 3.3707866E+2
 8.0548274E+7, -1.0063616E+1, 3.1753787E+2
 8.0548354E+7, -1.0053492E+1, 2.8822666E+2
 8.0548434E+7, -1.0043367E+1, 2.8089887E+2
 8.0548514E+7, -1.0033243E+1, 2.4670249E+2
 8.0548594E+7, -1.0023119E+1, 2.6868588E+2
 8.0548674E+7, -1.0012994E+1, 2.4670249E+2
 8.0548754E+7, -1.0002870E+1, 2.6135808E+2
 8.0548834E+7, -9.9927455E+0, 2.9066926E+2
 8.0548914E+7, -9.9826212E+0, 3.0043966E+2
 8.0548994E+7, -9.9724968E+0, 4.0302882E+2
 8.0549074E+7, -9.9623724E+0, 4.3722519E+2
 8.0549154E+7, -9.9522481E+0, 4.9584758E+2
 8.0549234E+7, -9.9421237E+0, 5.8133852E+2
 8.0549314E+7, -9.9319994E+0, 6.4240354E+2
 8.0549394E+7, -9.9218750E+0, 7.8651685E+2
 8.0549474E+7, -9.9117506E+0, 8.9399123E+2
 8.0549554E+7, -9.9016263E+0, 9.9658036E+2
 8.0549634E+7, -9.8915019E+0, 1.0723009E+3
 8.0549714E+7, -9.8813776E+0, 1.1260381E+3
 8.0549794E+7, -9.8712532E+0, 1.2237420E+3
 8.0549874E+7, -9.8611288E+0, 1.2652663E+3
 8.0549954E+7, -9.8510045E+0, 1.2799219E+3
 8.0550034E+7, -9.8408801E+0, 1.2774793E+3
 8.0550114E+7, -9.8307557E+0, 1.2115290E+3
 8.0550194E+7, -9.8206314E+0, 1.1895456E+3
 8.0550274E+7, -9.8105070E+0, 1.1529067E+3
 8.0550354E+7, -9.8003827E+0, 1.0478749E+3
 8.0550434E+7, -9.7902583E+0, 9.9169517E+2
 8.0550514E+7, -9.7801339E+0, 8.3536881E+2
 8.0550594E+7, -9.7700096E+0, 7.7674645E+2
 8.0550674E+7, -9.7598852E+0, 6.4240354E+2
 8.0550754E+7, -9.7497608E+0, 5.2271616E+2
 8.0550834E+7, -9.7396365E+0, 4.7142160E+2
 8.0550914E+7, -9.7295121E+0, 3.6150464E+2
 8.0550994E+7, -9.7193878E+0, 3.3952126E+2
 8.0551074E+7, -9.7092634E+0, 2.9799706E+2
 8.0551154E+7, -9.6991390E+0, 2.5158769E+2
 8.0551234E+7, -9.6890147E+0, 2.7357107E+2
 8.0551314E+7, -9.6788903E+0, 2.6624328E+2
 8.0551394E+7, -9.6687659E+0, 3.1509528E+2
 8.0551474E+7, -9.6586416E+0, 3.6394724E+2
 8.0551554E+7, -9.6485172E+0, 4.6165121E+2
 8.0551634E+7, -9.6383929E+0, 5.2271616E+2
 8.0551714E+7, -9.6282685E+0, 5.7645333E+2
 8.0551794E+7, -9.6181441E+0, 7.2056669E+2
 8.0551874E+7, -9.6080198E+0, 8.0850023E+2
 8.0551954E+7, -9.5978954E+0, 9.2330241E+2
 8.0552034E+7, -9.5877710E+0, 9.7459698E+2
 8.0552114E+7, -9.5776467E+0, 1.0381045E+3
 8.0552194E+7, -9.5675223E+0, 1.1675622E+3
 8.0552274E+7, -9.5573980E+0, 1.2017586E+3
 8.0552354E+7, -9.5472736E+0, 1.2408402E+3
 8.0552434E+7, -9.5371492E+0, 1.2921349E+3
 8.0552514E+7, -9.5270249E+0, 1.2652663E+3
 8.0552594E+7, -9.5169005E+0, 1.2579385E+3
 8.0552674E+7, -9.5067761E+0, 1.1822178E+3
 8.0552754E+7, -9.4966518E+0, 1.1040547E+3
 8.0552834E+7, -9.4865274E+0, 1.0283341E+3
 8.0552914E+7, -9.4764031E+0, 9.0620422E+2
 8.0552994E+7, -9.4662787E+0, 8.4269661E+2
 8.0553074E+7, -9.4561543E+0, 7.4987787E+2
 8.0553154E+7, -9.4460300E+0, 6.4973134E+2
 8.0553234E+7, -9.4359056E+0, 6.1797750E+2
 8.0553314E+7, -9.4257812E+0, 4.7142160E+2
 8.0553394E+7, -9.4156569E+0, 4.4455302E+2
 8.0553474E+7, -9.4055325E+0, 3.6394724E+2
 8.0553554E+7, -9.3954082E+0, 3.1753787E+2
 8.0553634E+7, -9.3852838E+0, 3.0532485E+2
 8.0553714E+7, -9.3751594E+0, 2.5158769E+2
 8.0553794E+7, -9.3650351E+0, 2.6380068E+2
 8.0553874E+7, -9.3549107E+0, 2.4914509E+2
 8.0553954E+7, -9.3447864E+0, 2.4670249E+2
 8.0554034E+7, -9.3346620E+0, 2.6868588E+2
 8.0554114E+7, -9.3245376E+0, 3.3219346E+2
 8.0554194E+7, -9.3144133E+0, 3.7371764E+2
 8.0554274E+7, -9.3042889E+0, 4.1768441E+2
 8.0554354E+7, -9.2941645E+0, 4.6409380E+2
 8.0554434E+7, -9.2840402E+0, 5.4958475E+2
 8.0554514E+7, -9.2739158E+0, 6.2286270E+2
 8.0554594E+7, -9.2637915E+0, 7.6941866E+2
 8.0554674E+7, -9.2536671E+0, 8.5002440E+2
 8.0554754E+7, -9.2435427E+0, 9.7948217E+2
 8.0554834E+7, -9.2334184E+0, 1.0796287E+3
 8.0554914E+7, -9.2232940E+0, 1.1260381E+3
 8.0554994E+7, -9.2131696E+0, 1.2164142E+3
 8.0555074E+7, -9.2030453E+0, 1.2261846E+3
 8.0555154E+7, -9.1929209E+0, 1.1846604E+3
 8.0555234E+7, -9.1827966E+0, 1.1700048E+3
 8.0555314E+7, -9.1726722E+0, 1.1064973E+3
 8.0555394E+7, -9.1625478E+0, 1.1089399E+3
 8.0555474E+7, -9.1524235E+0, 1.0234489E+3
 8.0555554E+7, -9.1422991E+0, 9.4528580E+2
 8.0555634E+7, -9.1321747E+0, 8.7445039E+2
 8.0555714E+7, -9.1220504E+0, 7.8895944E+2
 8.0555794E+7, -9.1119260E+0, 7.1568149E+2
 8.0555874E+7, -9.1018017E+0, 6.0576451E+2
 8.0555954E+7, -9.0916773E+0, 4.8363459E+2
 8.0556034E+7, -9.0815529E+0, 5.0073278E+2
 8.0556114E+7, -9.0714286E+0, 3.6150464E+2
 8.0556194E+7, -9.0613042E+0, 3.7371764E+2
 8.0556274E+7, -9.0511798E+0, 2.8578407E+2
 8.0556354E+7, -9.0410555E+0, 2.6624328E+2
 8.0556434E+7, -9.0309311E+0, 2.5891548E+2
 8.0556514E+7, -9.0208068E+0, 2.3693210E+2
 8.0556594E+7, -9.0106824E+0, 2.6380068E+2
 8.0556674E+7, -9.0005580E+0, 2.5891548E+2
 8.0556754E+7, -8.9904337E+0, 2.9799706E+2
 8.0556834E+7, -8.9803093E+0, 3.4684905E+2
 8.0556914E+7, -8.9701849E+0, 3.8348803E+2
 8.0556994E+7, -8.9600606E+0, 4.5188081E+2
 8.0557074E+7, -8.9499362E+0, 5.2515876E+2
 8.0557154E+7, -8.9398119E+0, 5.9355152E+2
 8.0557234E+7, -8.9296875E+0, 6.4728874E+2
 8.0557314E+7, -8.9195631E+0, 6.8392771E+2
 8.0557394E+7, -8.9094388E+0, 7.9628724E+2
 8.0557474E+7, -8.8993144E+0, 9.4772840E+2
 8.0557554E+7, -8.8891901E+0, 9.9413776E+2
 8.0557634E+7, -8.8790657E+0, 1.0674157E+3
 8.0557714E+7, -8.8689413E+0, 1.1260381E+3
 8.0557794E+7, -8.8588170E+0, 1.1846604E+3
 8.0557874E+7, -8.8486926E+0, 1.2042012E+3
 8.0557954E+7, -8.8385682E+0, 1.2408402E+3
 8.0558034E+7, -8.8284439E+0, 1.2652663E+3
 8.0558114E+7, -8.8183195E+0, 1.2554959E+3
 8.0558194E+7, -8.8081952E+0, 1.2872497E+3
 8.0558274E+7, -8.7980708E+0, 1.2701515E+3
 8.0558354E+7, -8.7879464E+0, 1.2408402E+3
 8.0558434E+7, -8.7778221E+0, 1.2188568E+3
 8.0558514E+7, -8.7676977E+0, 1.1529067E+3
 8.0558594E+7, -8.7575733E+0, 1.1480215E+3
 8.0558674E+7, -8.7474490E+0, 1.0723009E+3
 8.0558754E+7, -8.7373246E+0, 1.0307767E+3
 8.0558834E+7, -8.7272003E+0, 9.7215438E+2
 8.0558914E+7, -8.7170759E+0, 8.8910604E+2
 8.0558994E+7, -8.7069515E+0, 8.5979480E+2
 8.0559074E+7, -8.6968272E+0, 7.6209086E+2
 8.0559154E+7, -8.6867028E+0, 6.5217394E+2
 8.0559234E+7, -8.6765784E+0, 5.2027357E+2
 8.0559314E+7, -8.6664541E+0, 4.1035661E+2
 8.0559394E+7, -8.6563297E+0, 3.9325842E+2
 8.0559474E+7, -8.6462054E+0, 3.2486567E+2
 8.0559554E+7, -8.6360810E+0, 2.8822666E+2
 8.0559634E+7, -8.6259566E+0, 2.6135808E+2
 8.0559714E+7, -8.6158323E+0, 2.3204690E+2
 8.0559794E+7, -8.6057079E+0, 2.7845627E+2
 8.0559874E+7, -8.5955835E+0, 2.9066926E+2
 8.0559954E+7, -8.5854592E+0, 3.6638984E+2
 8.0560034E+7, -8.5753348E+0, 4.5432341E+2
 8.0560114E+7, -8.5652105E+0, 5.0561798E+2
 8.0560194E+7, -8.5550861E+0, 7.7674645E+2
 8.0560274E+7, -8.5449617E+0, 8.7689304E+2
 8.0560354E+7, -8.5348374E+0, 1.0014656E+3
 8.0560434E+7, -8.5247130E+0, 1.0991695E+3
 8.0560514E+7, -8.5145886E+0, 1.1162677E+3
 8.0560594E+7, -8.5044643E+0, 1.2139716E+3
 8.0560674E+7, -8.4943399E+0, 1.2261846E+3
 8.0560754E+7, -8.4842156E+0, 1.2799219E+3
 8.0560834E+7, -8.4740912E+0, 1.2872497E+3
 8.0560914E+7, -8.4639668E+0, 1.2554959E+3
 8.0560994E+7, -8.4538425E+0, 1.2335124E+3
 8.0561074E+7, -8.4437181E+0, 1.1382511E+3
 8.0561154E+7, -8.4335937E+0, 1.0576453E+3
 8.0561234E+7, -8.4234694E+0, 9.4284320E+2
 8.0561314E+7, -8.4133450E+0, 8.7200779E+2
 8.0561394E+7, -8.4032207E+0, 6.2774795E+2
 8.0561474E+7, -8.3930963E+0, 5.7645333E+2
 8.0561554E+7, -8.3829719E+0, 5.0317538E+2
 8.0561634E+7, -8.3728476E+0, 4.3478259E+2
 8.0561714E+7, -8.3627232E+0, 3.4684905E+2
 8.0561794E+7, -8.3525989E+0, 3.0532485E+2
 8.0561874E+7, -8.3424745E+0, 2.5403029E+2
 8.0561954E+7, -8.3323501E+0, 2.5158769E+2
 8.0562034E+7, -8.3222258E+0, 2.7601367E+2
 8.0562114E+7, -8.3121014E+0, 2.8089887E+2
 8.0562194E+7, -8.3019770E+0, 3.4196386E+2
 8.0562274E+7, -8.2918527E+0, 3.4929165E+2
 8.0562354E+7, -8.2817283E+0, 3.9325842E+2
 8.0562434E+7, -8.2716040E+0, 4.8851979E+2
 8.0562514E+7, -8.2614796E+0, 5.8866632E+2
 8.0562594E+7, -8.2513552E+0, 8.4025401E+2
 8.0562674E+7, -8.2412309E+0, 9.5505619E+2
 8.0562754E+7, -8.2311065E+0, 1.0820713E+3
 8.0562834E+7, -8.2209821E+0, 1.1675622E+3
 8.0562914E+7, -8.2108578E+0, 1.1968734E+3
 8.0562994E+7, -8.2007334E+0, 1.2506107E+3
 8.0563074E+7, -8.1906091E+0, 1.2383976E+3
 8.0563154E+7, -8.1804847E+0, 1.2335124E+3
 8.0563234E+7, -8.1703603E+0, 1.2139716E+3
 8.0563314E+7, -8.1602360E+0, 1.1626770E+3
 8.0563394E+7, -8.1501116E+0, 1.1504641E+3
 8.0563474E+7, -8.1399872E+0, 1.0723009E+3
 8.0563554E+7, -8.1298629E+0, 9.9902296E+2
 8.0563634E+7, -8.1197385E+0, 9.3551540E+2
 8.0563714E+7, -8.1096142E+0, 8.4513921E+2
 8.0563794E+7, -8.0994898E+0, 8.0850023E+2
 8.0563874E+7, -8.0893654E+0, 7.0102590E+2
 8.0563954E+7, -8.0792411E+0, 6.4728874E+2
 8.0564034E+7, -8.0691167E+0, 5.7645333E+2
 8.0564114E+7, -8.0589923E+0, 4.8119199E+2
 8.0564196E+7, -8.0488680E+0, 4.4455302E+2
 8.0564276E+7, -8.0387436E+0, 4.1279921E+2
 8.0564356E+7, -8.0286193E+0, 3.0532485E+2
 8.0564437E+7, -8.0184949E+0, 2.8578407E+2
 8.0564517E+7, -8.0083705E+0, 2.5158769E+2
 8.0564597E+7, -7.9982462E+0, 2.3937470E+2
 8.0564677E+7, -7.9881218E+0, 2.6135808E+2
 8.0564757E+7, -7.9779974E+0, 2.7601367E+2
 8.0564837E+7, -7.9678731E+0, 3.7371764E+2
 8.0564917E+7, -7.9577487E+0, 4.4943821E+2
 8.0564997E+7, -7.9476244E+0, 5.3737175E+2
 8.0565077E+7, -7.9375000E+0, 6.7659992E+2
 8.0565157E+7, -7.9273756E+0, 7.7430385E+2
 8.0565237E+7, -7.9172513E+0, 9.1108942E+2
 8.0565317E+7, -7.9071269E+0, 1.0576453E+3
 8.0565397E+7, -7.8970026E+0, 1.1016121E+3
 8.0565477E+7, -7.8868782E+0, 1.1773326E+3
 8.0565557E+7, -7.8767538E+0, 1.1773326E+3
 8.0565637E+7, -7.8666295E+0, 1.2139716E+3
 8.0565717E+7, -7.8565051E+0, 1.2164142E+3
 8.0565797E+7, -7.8463807E+0, 1.2042012E+3
 8.0565877E+7, -7.8362564E+0, 1.2066438E+3
 8.0565957E+7, -7.8261320E+0, 1.1651196E+3
 8.0566037E+7, -7.8160077E+0, 1.1455789E+3
 8.0566117E+7, -7.8058833E+0, 1.0869565E+3
 8.0566197E+7, -7.7957589E+0, 1.0039082E+3
 8.0566277E+7, -7.7856346E+0, 9.7459698E+2
 8.0566357E+7, -7.7755102E+0, 8.7445039E+2
 8.0566437E+7, -7.7653858E+0, 8.3536881E+2
 8.0566517E+7, -7.7552615E+0, 7.1568149E+2
 8.0566597E+7, -7.7451371E+0, 6.7659992E+2
 8.0566677E+7, -7.7350128E+0, 5.9355152E+2
 8.0566757E+7, -7.7248884E+0, 5.2760136E+2
 8.0566837E+7, -7.7147640E+0, 4.5432341E+2
 8.0566917E+7, -7.7046397E+0, 3.7127504E+2
 8.0566997E+7, -7.6945153E+0, 3.1021005E+2
 8.0567077E+7, -7.6843909E+0, 3.0776745E+2
 8.0567157E+7, -7.6742666E+0, 2.5403029E+2
 8.0567237E+7, -7.6641422E+0, 2.5647289E+2
 8.0567317E+7, -7.6540179E+0, 2.5403029E+2
 8.0567397E+7, -7.6438935E+0, 2.4181730E+2
 8.0567477E+7, -7.6337691E+0, 2.8334147E+2
 8.0567557E+7, -7.6236448E+0, 2.9799706E+2
 8.0567637E+7, -7.6135204E+0, 3.5906205E+2
 8.0567717E+7, -7.6033960E+0, 4.5676601E+2
 8.0567797E+7, -7.5932717E+0, 5.1538837E+2
 8.0567877E+7, -7.5831473E+0, 5.9599411E+2
 8.0567957E+7, -7.5730230E+0, 6.6438693E+2
 8.0568037E+7, -7.5628986E+0, 7.4987787E+2
 8.0568117E+7, -7.5527742E+0, 8.3292621E+2
 8.0568197E+7, -7.5426499E+0, 8.8666344E+2
 8.0568277E+7, -7.5325255E+0, 9.8192477E+2
 8.0568357E+7, -7.5224011E+0, 1.0258915E+3
 8.0568437E+7, -7.5122768E+0, 1.0845139E+3
 8.0568517E+7, -7.5021524E+0, 1.1260381E+3
 8.0568597E+7, -7.4920281E+0, 1.1529067E+3
 8.0568677E+7, -7.4819037E+0, 1.2139716E+3
 8.0568757E+7, -7.4717793E+0, 1.2164142E+3
 8.0568837E+7, -7.4616550E+0, 1.2603811E+3
 8.0568917E+7, -7.4515306E+0, 1.2628237E+3
 8.0568997E+7, -7.4414062E+0, 1.2457254E+3
 8.0569077E+7, -7.4312819E+0, 1.2652663E+3
 8.0569157E+7, -7.4211575E+0, 1.2237420E+3
 8.0569237E+7, -7.4110332E+0, 1.2066438E+3
 8.0569317E+7, -7.4009088E+0, 1.1626770E+3
 8.0569397E+7, -7.3907844E+0, 1.0771861E+3
 8.0569477E+7, -7.3806601E+0, 9.5261359E+2
 8.0569557E+7, -7.3705357E+0, 8.9643383E+2
 8.0569637E+7, -7.3604114E+0, 8.3048362E+2
 8.0569717E+7, -7.3502870E+0, 7.4499267E+2
 8.0569797E+7, -7.3401626E+0, 6.5461653E+2
 8.0569877E+7, -7.3300383E+0, 5.9843671E+2
 8.0569957E+7, -7.3199139E+0, 4.8607719E+2
 8.0570037E+7, -7.3097895E+0, 4.2501220E+2
 8.0570117E+7, -7.2996652E+0, 3.4929165E+2
 8.0570197E+7, -7.2895408E+0, 2.8089887E+2
 8.0570277E+7, -7.2794165E+0, 2.6868588E+2
 8.0570357E+7, -7.2692921E+0, 2.4181730E+2
 8.0570437E+7, -7.2591677E+0, 3.3707866E+2
 8.0570517E+7, -7.2490434E+0, 3.7616023E+2
 8.0570597E+7, -7.2389190E+0, 4.6165121E+2
 8.0570677E+7, -7.2287946E+0, 5.6424034E+2
 8.0570757E+7, -7.2186703E+0, 5.7401073E+2
 8.0570837E+7, -7.2085459E+0, 7.0835370E+2
 8.0570917E+7, -7.1984216E+0, 7.8651685E+2
 8.0570997E+7, -7.1882972E+0, 9.0864682E+2
 8.0571077E+7, -7.1781728E+0, 9.9902296E+2
 8.0571157E+7, -7.1680485E+0, 1.0796287E+3
 8.0571237E+7, -7.1579241E+0, 1.1724474E+3
 8.0571317E+7, -7.1477997E+0, 1.2335124E+3
 8.0571397E+7, -7.1376754E+0, 1.2408402E+3
 8.0571477E+7, -7.1275510E+0, 1.2725941E+3
 8.0571557E+7, -7.1174267E+0, 1.2408402E+3
 8.0571637E+7, -7.1073023E+0, 1.1235955E+3
 8.0571717E+7, -7.0971779E+0, 1.1162677E+3
 8.0571797E+7, -7.0870536E+0, 1.0576453E+3
 8.0571877E+7, -7.0769292E+0, 1.0405471E+3
 8.0571957E+7, -7.0668048E+0, 9.3307281E+2
 8.0572037E+7, -7.0566805E+0, 8.0117244E+2
 8.0572117E+7, -7.0465561E+0, 6.5217394E+2
 8.0572197E+7, -7.0364318E+0, 5.5935514E+2
 8.0572277E+7, -7.0263074E+0, 4.8607719E+2
 8.0572357E+7, -7.0161830E+0, 3.8837323E+2
 8.0572437E+7, -7.0060587E+0, 3.2486567E+2
 8.0572517E+7, -6.9959343E+0, 2.9311186E+2
 8.0572597E+7, -6.9858099E+0, 2.4670249E+2
 8.0572677E+7, -6.9756856E+0, 2.5647289E+2
 8.0572757E+7, -6.9655612E+0, 2.3937470E+2
 8.0572837E+7, -6.9554369E+0, 3.0532485E+2
 8.0572917E+7, -6.9453125E+0, 3.6883244E+2
 8.0572997E+7, -6.9351881E+0, 4.1279921E+2
 8.0573077E+7, -6.9250638E+0, 5.3248656E+2
 8.0573157E+7, -6.9149394E+0, 6.0332191E+2
 8.0573237E+7, -6.9048151E+0, 7.0591110E+2
 8.0573317E+7, -6.8946907E+0, 8.1582803E+2
 8.0573397E+7, -6.8845663E+0, 8.9887643E+2
 8.0573477E+7, -6.8744420E+0, 1.0185637E+3
 8.0573557E+7, -6.8643176E+0, 1.0747435E+3
 8.0573637E+7, -6.8541932E+0, 1.1431363E+3
 8.0573717E+7, -6.8440689E+0, 1.1700048E+3
 8.0573797E+7, -6.8339445E+0, 1.1846604E+3
 8.0573877E+7, -6.8238202E+0, 1.2188568E+3
 8.0573957E+7, -6.8136958E+0, 1.1993160E+3
 8.0574037E+7, -6.8035714E+0, 1.1822178E+3
 8.0574117E+7, -6.7934471E+0, 1.1724474E+3
 8.0574197E+7, -6.7833227E+0, 1.1235955E+3
 8.0574277E+7, -6.7731983E+0, 1.1064973E+3
 8.0574357E+7, -6.7630740E+0, 1.0600879E+3
 8.0574437E+7, -6.7529496E+0, 1.0112360E+3
 8.0574517E+7, -6.7428253E+0, 9.5749879E+2
 8.0574597E+7, -6.7327009E+0, 8.1582803E+2
 8.0574677E+7, -6.7225765E+0, 7.5476307E+2
 8.0574757E+7, -6.7124522E+0, 6.6438693E+2
 8.0574837E+7, -6.7023278E+0, 5.6668293E+2
 8.0574917E+7, -6.6922034E+0, 4.8851979E+2
 8.0574997E+7, -6.6820791E+0, 3.6883244E+2
 8.0575077E+7, -6.6719547E+0, 3.2242307E+2
 8.0575157E+7, -6.6618304E+0, 2.6624328E+2
 8.0575237E+7, -6.6517060E+0, 2.3693210E+2
 8.0575317E+7, -6.6415816E+0, 2.6380068E+2
 8.0575397E+7, -6.6314573E+0, 2.7112848E+2
 8.0575477E+7, -6.6213329E+0, 3.6150464E+2
 8.0575557E+7, -6.6112085E+0, 4.8607719E+2
 8.0575637E+7, -6.6010842E+0, 5.6668293E+2
 8.0575717E+7, -6.5909598E+0, 6.8881291E+2
 8.0575797E+7, -6.5808355E+0, 7.6453346E+2
 8.0575877E+7, -6.5707111E+0, 8.0117244E+2
 8.0575957E+7, -6.5605867E+0, 9.1108942E+2
 8.0576037E+7, -6.5504624E+0, 9.6971178E+2
 8.0576117E+7, -6.5403380E+0, 1.0527601E+3
 8.0576197E+7, -6.5302136E+0, 1.0918417E+3
 8.0576277E+7, -6.5200893E+0, 1.1724474E+3
 8.0576357E+7, -6.5099649E+0, 1.2188568E+3
 8.0576437E+7, -6.4998406E+0, 1.2335124E+3
 8.0576517E+7, -6.4897162E+0, 1.2554959E+3
 8.0576597E+7, -6.4795918E+0, 1.2310698E+3
 8.0576677E+7, -6.4694675E+0, 1.2457254E+3
 8.0576757E+7, -6.4593431E+0, 1.1895456E+3
 8.0576837E+7, -6.4492187E+0, 1.1675622E+3
 8.0576917E+7, -6.4390944E+0, 1.1284807E+3
 8.0576997E+7, -6.4289700E+0, 1.0796287E+3
 8.0577077E+7, -6.4188457E+0, 1.0112360E+3
 8.0577157E+7, -6.4087213E+0, 9.2574501E+2
 8.0577237E+7, -6.3985969E+0, 8.2804102E+2
 8.0577317E+7, -6.3884726E+0, 7.8651685E+2
 8.0577398E+7, -6.3783482E+0, 6.6682953E+2
 8.0577478E+7, -6.3682239E+0, 6.0820711E+2
 8.0577558E+7, -6.3580995E+0, 5.3492916E+2
 8.0577638E+7, -6.3479751E+0, 4.9340498E+2
 8.0577718E+7, -6.3378508E+0, 4.8363459E+2
 8.0577798E+7, -6.3277264E+0, 3.8104543E+2
 8.0577878E+7, -6.3176020E+0, 3.3707866E+2
 8.0577958E+7, -6.3074777E+0, 2.7845627E+2
 8.0578038E+7, -6.2973533E+0, 2.3937470E+2
 8.0578118E+7, -6.2872290E+0, 2.5891548E+2
 8.0578198E+7, -6.2771046E+0, 2.6624328E+2
 8.0578278E+7, -6.2669802E+0, 2.8089887E+2
 8.0578358E+7, -6.2568559E+0, 3.3707866E+2
 8.0578438E+7, -6.2467315E+0, 3.8104543E+2
 8.0578520E+7, -6.2366071E+0, 4.2256960E+2
 8.0578600E+7, -6.2264828E+0, 4.8363459E+2
 8.0578680E+7, -6.2163584E+0, 5.3492916E+2
 8.0578760E+7, -6.2062341E+0, 6.0087931E+2
 8.0578840E+7, -6.1961097E+0, 6.4728874E+2
 8.0578920E+7, -6.1859853E+0, 7.3766488E+2
 8.0579000E+7, -6.1758610E+0, 7.9384464E+2
 8.0579080E+7, -6.1657366E+0, 8.2071322E+2
 8.0579160E+7, -6.1556122E+0, 9.1353202E+2
 8.0579240E+7, -6.1454879E+0, 9.6726918E+2
 8.0579320E+7, -6.1353635E+0, 1.0185637E+3
 8.0579400E+7, -6.1252392E+0, 1.0991695E+3
 8.0579480E+7, -6.1151148E+0, 1.1358085E+3
 8.0579560E+7, -6.1049904E+0, 1.1968734E+3
 8.0579640E+7, -6.0948661E+0, 1.2286272E+3
 8.0579720E+7, -6.0847417E+0, 1.2457254E+3
 8.0579800E+7, -6.0746173E+0, 1.2774793E+3
 8.0579880E+7, -6.0644930E+0, 1.2506107E+3
 8.0579960E+7, -6.0543686E+0, 1.2261846E+3
 8.0580040E+7, -6.0442443E+0, 1.2042012E+3
 8.0580120E+7, -6.0341199E+0, 1.1162677E+3
 8.0580200E+7, -6.0239955E+0, 1.0307767E+3
 8.0580280E+7, -6.0138712E+0, 9.2818761E+2
 8.0580360E+7, -6.0037468E+0, 7.9140204E+2
 8.0580440E+7, -5.9936224E+0, 6.9125551E+2
 8.0580520E+7, -5.9834981E+0, 5.6179774E+2
 8.0580600E+7, -5.9733737E+0, 4.5920861E+2
 8.0580680E+7, -5.9632494E+0, 3.1998047E+2
 8.0580760E+7, -5.9531250E+0, 2.6135808E+2
 8.0580840E+7, -5.9430006E+0, 2.5891548E+2
 8.0580920E+7, -5.9328763E+0, 2.3937470E+2
 8.0581000E+7, -5.9227519E+0, 2.7112848E+2
 8.0581080E+7, -5.9126276E+0, 3.0776745E+2
 8.0581160E+7, -5.9025032E+0, 3.2975087E+2
 8.0581240E+7, -5.8923788E+0, 4.4211042E+2
 8.0581320E+7, -5.8822545E+0, 4.9829018E+2
 8.0581400E+7, -5.8721301E+0, 6.1064970E+2
 8.0581480E+7, -5.8620057E+0, 7.4255008E+2
 8.0581560E+7, -5.8518814E+0, 8.4513921E+2
 8.0581640E+7, -5.8417570E+0, 9.4528580E+2
 8.0581720E+7, -5.8316327E+0, 1.0234489E+3
 8.0581800E+7, -5.8215083E+0, 1.0845139E+3
 8.0581880E+7, -5.8113839E+0, 1.2212994E+3
 8.0581960E+7, -5.8012596E+0, 1.2017586E+3
 8.0582040E+7, -5.7911352E+0, 1.2286272E+3
 8.0582120E+7, -5.7810108E+0, 1.2017586E+3
 8.0582200E+7, -5.7708865E+0, 1.1651196E+3
 8.0582280E+7, -5.7607621E+0, 1.1162677E+3
 8.0582360E+7, -5.7506378E+0, 1.0136786E+3
 8.0582440E+7, -5.7405134E+0, 9.8192477E+2
 8.0582520E+7, -5.7303890E+0, 8.6223739E+2
 8.0582600E+7, -5.7202647E+0, 7.8651685E+2
 8.0582680E+7, -5.7101403E+0, 6.8148512E+2
 8.0582760E+7, -5.7000159E+0, 6.0576451E+2
 8.0582840E+7, -5.6898916E+0, 5.5446994E+2
 8.0582920E+7, -5.6797672E+0, 4.2256960E+2
 8.0583000E+7, -5.6696429E+0, 3.7371764E+2
 8.0583080E+7, -5.6595185E+0, 2.9066926E+2
 8.0583160E+7, -5.6493941E+0, 2.2716171E+2
 8.0583240E+7, -5.6392698E+0, 2.5158769E+2
 8.0583320E+7, -5.6291454E+0, 2.7112848E+2
 8.0583400E+7, -5.6190210E+0, 3.0043966E+2
 8.0583480E+7, -5.6088967E+0, 3.8104543E+2
